County,State,Value
Cannon County,Tennessee,975.00
Montgomery County,North Carolina,976.00
Haskell County,Oklahoma,977.00
Carbon County,Utah,981.00
Morgan County,Colorado,988.00
Tillamook County,Oregon,988.00
Shelby County,Indiana,991.00
Henry County,Alabama,992.00
Neshoba County,Mississippi,992.00
Bacon County,Georgia,993.00
Kent County,Maryland,1000.00
Warren County,North Carolina,1000.00
Lenawee County,Michigan,1002.00
Gibson County,Indiana,1003.00
Bethel Census Area,Alaska,1007.00
Bosque County,Texas,1008.00
Taylor County,Wisconsin,1009.00
Swain County,North Carolina,1013.00
Pike County,Ohio,1014.00
Butte County,South Dakota,1016.00
Baldwin County,Georgia,1020.00
La Salle County,Texas,1020.00
Muscatine County,Iowa,1023.00
Geneva County,Alabama,1026.00
Greene County,New York,1026.00
Middlesex County,Virginia,1027.00
Greenbrier County,West Virginia,1027.00
Barbour County,West Virginia,1032.00
Washington County,Iowa,1034.00
Cumberland County,Virginia,1035.00
Kandiyohi County,Minnesota,1036.00
Washington County,Indiana,1039.00
Panola County,Texas,1040.00
Jackson County,Indiana,1041.00
Mountrail County,North Dakota,1042.00
Yell County,Arkansas,1046.00
Dyer County,Tennessee,1056.00
Livingston County,New York,1065.00
Itasca County,Minnesota,1066.00
Lassen County,California,1067.00
Fairfax city,Virginia,1067.00
Brown County,South Dakota,1071.00
Asotin County,Washington,1072.00
Burke County,Georgia,1073.00
Kane County,Utah,1079.00
Palo Pinto County,Texas,1085.00
Lincoln County,New Mexico,1086.00
Southampton County,Virginia,1088.00
Boundary County,Idaho,1101.00
Greene County,Mississippi,1101.00
Scott County,Tennessee,1101.00
Van Buren County,Arkansas,1103.00
Del Norte County,California,1103.00
Elliott County,Kentucky,1104.00
Kingfisher County,Oklahoma,1108.00
Dallas County,Missouri,1116.00
Susquehanna County,Pennsylvania,1118.00
Shannon County,South Dakota,1120.00
Mariposa County,California,1121.00
Dale County,Alabama,1122.00
Madison County,North Carolina,1129.00
Clark County,Wisconsin,1133.00
Mineral County,West Virginia,1134.00
Hocking County,Ohio,1139.00
Lackawanna County,Pennsylvania,1142.00
Randolph County,West Virginia,1143.00
Franklin County,Texas,1147.00
St. Mary Parish,Louisiana,1150.00
Towns County,Georgia,1152.00
Toombs County,Georgia,1156.00
Klickitat County,Washington,1157.00
De Soto Parish,Louisiana,1162.00
Essex County,Virginia,1162.00
Lincoln County,Idaho,1164.00
Schoharie County,New York,1167.00
Gonzales County,Texas,1179.00
Lincoln County,Nevada,1180.00
Meade County,South Dakota,1181.00
Miller County,Missouri,1184.00
Decatur County,Indiana,1185.00
Sanders County,Montana,1186.00
Cass County,Michigan,1189.00
Skamania County,Washington,1194.00
Crook County,Wyoming,1196.00
Champaign County,Ohio,1207.00
Franklin County,Kansas,1208.00
Jackson County,West Virginia,1211.00
Henry County,Tennessee,1215.00
Ochiltree County,Texas,1217.00
Union County,Oregon,1218.00
Adams County,Ohio,1220.00
Scott County,Indiana,1221.00
Rabun County,Georgia,1226.00
McCreary County,Kentucky,1226.00
Broadwater County,Montana,1227.00
Curry County,Oregon,1227.00
Rowan County,Kentucky,1239.00
Wheeler County,Georgia,1242.00
Lamoille County,Vermont,1242.00
Kanabec County,Minnesota,1243.00
Schley County,Georgia,1244.00
Russell County,Kentucky,1250.00
Morgan County,Missouri,1256.00
Marion County,Iowa,1257.00
Emmet County,Michigan,1257.00
Noble County,Indiana,1261.00
Appomattox County,Virginia,1268.00
Pend Oreille County,Washington,1269.00
Shawano County,Wisconsin,1285.00
Darlington County,South Carolina,1287.00
Amelia County,Virginia,1290.00
Lamar County,Texas,1294.00
DeKalb County,Missouri,1295.00
DeKalb County,Tennessee,1300.00
Sevier County,Arkansas,1301.00
Franklin County,Maine,1301.00
Union County,Tennessee,1301.00
Gadsden County,Florida,1302.00
Gooding County,Idaho,1309.00
Jersey County,Illinois,1317.00
Marshall County,Kentucky,1323.00
Clinton County,Pennsylvania,1324.00
Custer County,Oklahoma,1327.00
Wise County,Virginia,1329.00
Codington County,South Dakota,1330.00
Limestone County,Texas,1333.00
Fentress County,Tennessee,1334.00
Marshall County,Iowa,1337.00
Somerset County,Maine,1340.00
Dillon County,South Carolina,1340.00
Waushara County,Wisconsin,1342.00
Queens County,New York,1343.00
Liberty County,Florida,1344.00
Mono County,California,1349.00
Jackson County,Wisconsin,1349.00
Grady County,Georgia,1352.00
Hardy County,West Virginia,1356.00
Jefferson County,Montana,1357.00
LaPorte County,Indiana,1361.00
Holmes County,Florida,1363.00
Mason County,West Virginia,1367.00
Gunnison County,Colorado,1368.00
St. Joseph County,Indiana,1372.00
Uinta County,Wyoming,1376.00
Lawrence County,Illinois,1381.00
Lincoln County,Kentucky,1381.00
Clarke County,Virginia,1382.00
Howard County,Texas,1385.00
Grant County,Arkansas,1389.00
Ford County,Kansas,1390.00
Bleckley County,Georgia,1397.00
Newberry County,South Carolina,1400.00
McDonald County,Missouri,1402.00
Floyd County,Virginia,1405.00
Tippah County,Mississippi,1406.00
Clatsop County,Oregon,1409.00
Breckinridge County,Kentucky,1411.00
Adair County,Kentucky,1412.00
Cass County,Minnesota,1417.00
Johnson County,Georgia,1420.00
Candler County,Georgia,1421.00
Henderson County,Kentucky,1421.00
Wasco County,Oregon,1422.00
McNairy County,Tennessee,1422.00
Fremont County,Idaho,1423.00
Cook County,Georgia,1441.00
Crisp County,Georgia,1443.00
Washington County,Nebraska,1454.00
Smith County,Tennessee,1454.00
Franklin County,Idaho,1457.00
Nodaway County,Missouri,1458.00
Pike County,Mississippi,1464.00
Leon County,Texas,1466.00
Hamilton County,Florida,1472.00
Madison County,Arkansas,1474.00
Winona County,Minnesota,1476.00
Dade County,Georgia,1479.00
Morrison County,Minnesota,1486.00
Waynesboro city,Virginia,1486.00
Muskingum County,Ohio,1489.00
Marion County,Mississippi,1493.00
Johnson County,Wyoming,1494.00
Washington County,Vermont,1495.00
Clinton County,Ohio,1497.00
Otero County,New Mexico,1499.00
Rockbridge County,Virginia,1499.00
Bertie County,North Carolina,1509.00
Jim Wells County,Texas,1512.00
Shelby County,Ohio,1513.00
Buckingham County,Virginia,1523.00
Caledonia County,Vermont,1525.00
Benzie County,Michigan,1527.00
Gibson County,Tennessee,1531.00
Gilmer County,West Virginia,1533.00
Cassia County,Idaho,1536.00
Gem County,Idaho,1538.00
Muskogee County,Oklahoma,1539.00
Switzerland County,Indiana,1548.00
Dukes County,Massachusetts,1548.00
Tunica County,Mississippi,1551.00
Lincoln County,Oregon,1555.00
Okanogan County,Washington,1556.00
Stark County,North Dakota,1563.00
Warren County,Tennessee,1563.00
Chaffee County,Colorado,1567.00
Ingham County,Michigan,1575.00
Mendocino County,California,1576.00
Taylor County,Kentucky,1585.00
Barry County,Missouri,1587.00
Greene County,Georgia,1588.00
Garza County,Texas,1589.00
Chester County,Tennessee,1591.00
Woodward County,Oklahoma,1595.00
Marion County,Georgia,1598.00
Franklin County,Kentucky,1598.00
Calhoun County,Florida,1608.00
Marion County,Kentucky,1608.00
Grant County,Wisconsin,1611.00
Cibola County,New Mexico,1618.00
Wythe County,Virginia,1636.00
Adair County,Oklahoma,1645.00
Lincoln County,Nebraska,1656.00
Bibb County,Georgia,1660.00
Madison County,Iowa,1660.00
Tuscarawas County,Ohio,1668.00
Luzerne County,Pennsylvania,1668.00
Glenn County,California,1669.00
Anson County,North Carolina,1673.00
Gates County,North Carolina,1681.00
Somervell County,Texas,1681.00
Park County,Colorado,1683.00
Christian County,Kentucky,1690.00
San Juan County,Washington,1692.00
Grayson County,Kentucky,1693.00
Lincoln County,Mississippi,1703.00
Montezuma County,Colorado,1705.00
Tift County,Georgia,1711.00
Rockingham County,North Carolina,1715.00
Vernon County,Wisconsin,1717.00
Campbell County,Kentucky,1720.00
Somerset County,Maryland,1723.00
Woodford County,Kentucky,1731.00
Trigg County,Kentucky,1742.00
McLeod County,Minnesota,1753.00
Pittsylvania County,Virginia,1761.00
Clinton County,Missouri,1764.00
Burke County,North Carolina,1764.00
Union County,Mississippi,1772.00
Rains County,Texas,1775.00
Converse County,Wyoming,1781.00
Franklin County,Tennessee,1782.00
Andrews County,Texas,1782.00
Moore County,Texas,1783.00
Cleveland County,North Carolina,1791.00
Crook County,Oregon,1796.00
Salem County,New Jersey,1798.00
Franklin County,Georgia,1799.00
Trempealeau County,Wisconsin,1806.00
Clay County,North Carolina,1812.00
Harvey County,Kansas,1815.00
Juniata County,Pennsylvania,1815.00
Union County,South Dakota,1815.00
Jackson County,Michigan,1826.00
Daviess County,Indiana,1828.00
Roosevelt County,New Mexico,1828.00
Zapata County,Texas,1836.00
Liberty County,Georgia,1843.00
Lafayette County,Florida,1848.00
Washington County,Missouri,1851.00
Nez Perce County,Idaho,1855.00
Jefferson County,Florida,1859.00
Macon County,Tennessee,1862.00
Stephens County,Oklahoma,1866.00
Benton County,Missouri,1876.00
Pittsburg County,Oklahoma,1884.00
Charlton County,Georgia,1889.00
Crawford County,Missouri,1892.00
Seneca County,New York,1909.00
Lampasas County,Texas,1915.00
Marshall County,Indiana,1923.00
Cleburne County,Arkansas,1924.00
Butler County,Missouri,1927.00
Hood River County,Oregon,1935.00
Carter County,Oklahoma,1936.00
DeKalb County,Indiana,1938.00
Lawrence County,Tennessee,1943.00
Putnam County,Indiana,1944.00
Dorchester County,Maryland,1944.00
Freestone County,Texas,1949.00
Falls Church city,Virginia,1955.00
Sevier County,Utah,1960.00
Overton County,Tennessee,1965.00
Talladega County,Alabama,1970.00
Perry County,Ohio,1980.00
Washington County,Oklahoma,1980.00
Thomas County,Georgia,1983.00
Muskegon County,Michigan,1988.00
Grainger County,Tennessee,1998.00
Lee County,Virginia,1998.00
Vigo County,Indiana,2000.00
Cherokee County,Alabama,2001.00
Juab County,Utah,2008.00
Saline County,Kansas,2009.00
Lincoln County,Tennessee,2021.00
Oconto County,Wisconsin,2026.00
San Benito County,California,2035.00
North Slope Borough,Alaska,2045.00
Payette County,Idaho,2045.00
Hubbard County,Minnesota,2052.00
Willacy County,Texas,2052.00
Goodhue County,Minnesota,2056.00
Yadkin County,North Carolina,2058.00
Hertford County,North Carolina,2068.00
Williamsburg city,Virginia,2070.00
Cooke County,Texas,2074.00
Montcalm County,Michigan,2076.00
Gloucester County,Virginia,2078.00
Blanco County,Texas,2079.00
Perquimans County,North Carolina,2085.00
Bibb County,Alabama,2089.00
Carroll County,Arkansas,2089.00
Union County,Florida,2093.00
Apache County,Arizona,2095.00
Cocke County,Tennessee,2097.00
Lauderdale County,Mississippi,2100.00
Sioux County,Iowa,2115.00
Garrard County,Kentucky,2120.00
Roanoke city,Virginia,2121.00
Marshall County,Mississippi,2151.00
Allen County,Kentucky,2156.00
Snyder County,Pennsylvania,2156.00
Morton County,North Dakota,2168.00
Eddy County,New Mexico,2171.00
Washington County,New York,2174.00
Archuleta County,Colorado,2186.00
Polk County,North Carolina,2186.00
West Baton Rouge Parish,Louisiana,2187.00
Lincoln County,Oklahoma,2193.00
Logan County,Colorado,2205.00
Morgan County,Indiana,2205.00
Valley County,Idaho,2211.00
Dubois County,Indiana,2215.00
Hart County,Georgia,2216.00
LaGrange County,Indiana,2219.00
Clinton County,Illinois,2227.00
Morgan County,Tennessee,2230.00
Adams County,Wisconsin,2232.00
Clinton County,New York,2234.00
Lake County,Montana,2239.00
Mecosta County,Michigan,2245.00
Henderson County,Tennessee,2247.00
Wexford County,Michigan,2251.00
Meade County,Kentucky,2253.00
Llano County,Texas,2257.00
Gila County,Arizona,2262.00
Oglethorpe County,Georgia,2264.00
Roane County,Tennessee,2271.00
Le Flore County,Oklahoma,2275.00
Pitkin County,Colorado,2276.00
Le Sueur County,Minnesota,2277.00
Grant County,Kentucky,2278.00
Ripley County,Indiana,2295.00
Lawrence County,South Dakota,2295.00
Adams County,Washington,2300.00
Glades County,Florida,2308.00
Latah County,Idaho,2309.00
Anderson County,Kentucky,2310.00
Beckham County,Oklahoma,2320.00
Franklin County,Vermont,2329.00
Forrest County,Mississippi,2330.00
Morgan County,Utah,2340.00
Juneau County,Wisconsin,2348.00
Pontotoc County,Oklahoma,2349.00
Claiborne County,Tennessee,2351.00
Dodge County,Minnesota,2356.00
Perry County,Pennsylvania,2367.00
Jeff Davis County,Georgia,2384.00
Blaine County,Idaho,2385.00
Ionia County,Michigan,2387.00
Greene County,North Carolina,2388.00
Madison County,Georgia,2390.00
Edgefield County,South Carolina,2390.00
Hickman County,Tennessee,2395.00
Grand County,Colorado,2401.00
Warren County,New York,2404.00
Lamar County,Georgia,2405.00
Putnam County,Georgia,2406.00
Morgan County,Georgia,2411.00
Independence County,Arkansas,2414.00
LaSalle County,Illinois,2415.00
Barry County,Michigan,2418.00
Park County,Wyoming,2419.00
Pulaski County,Georgia,2422.00
Bradford County,Florida,2432.00
Marquette County,Michigan,2443.00
Surry County,North Carolina,2454.00
Ogle County,Illinois,2465.00
Vance County,North Carolina,2468.00
Clark County,Kentucky,2469.00
Clarendon County,South Carolina,2469.00
Jasper County,Georgia,2474.00
Stanly County,North Carolina,2485.00
Geauga County,Ohio,2494.00
Alcorn County,Mississippi,2499.00
Gilchrist County,Florida,2502.00
Becker County,Minnesota,2504.00
Waldo County,Maine,2506.00
Lake County,Ohio,2530.00
Gulf County,Florida,2531.00
Athens County,Ohio,2534.00
Sheridan County,Wyoming,2556.00
Brown County,Ohio,2561.00
Hot Spring County,Arkansas,2570.00
Whitley County,Indiana,2585.00
Dixie County,Florida,2595.00
Morgan County,West Virginia,2598.00
Creek County,Oklahoma,2600.00
Klamath County,Oregon,2605.00
Navarro County,Texas,2611.00
Colusa County,California,2615.00
Winchester city,Virginia,2618.00
Dodge County,Georgia,2625.00
Hancock County,Maine,2627.00
Williams County,North Dakota,2637.00
Botetourt County,Virginia,2652.00
DeSoto County,Florida,2653.00
Marshall County,Oklahoma,2656.00
Beauregard Parish,Louisiana,2668.00
Fannin County,Texas,2673.00
Prince George County,Virginia,2678.00
Manassas city,Virginia,2686.00
Stokes County,North Carolina,2690.00
Victoria County,Texas,2705.00
Jefferson County,Oregon,2711.00
Highland County,Ohio,2714.00
White County,Tennessee,2739.00
Sequatchie County,Tennessee,2742.00
Fayette County,Texas,2750.00
Johnson County,Arkansas,2759.00
Garfield County,Oklahoma,2767.00
Hill County,Texas,2768.00
Forest County,Pennsylvania,2770.00
King William County,Virginia,2789.00
Teller County,Colorado,2795.00
Pettis County,Missouri,2798.00
Beaufort County,North Carolina,2801.00
Jones County,Mississippi,2803.00
Cherokee County,South Carolina,2805.00
Caddo Parish,Louisiana,2808.00
Sumter County,South Carolina,2810.00
Carson City,Nevada,2817.00
Lanier County,Georgia,2837.00
Portage County,Wisconsin,2837.00
Bandera County,Texas,2840.00
McDowell County,North Carolina,2845.00
Sheboygan County,Wisconsin,2861.00
Dodge County,Wisconsin,2862.00
Leake County,Mississippi,2865.00
St. John the Baptist Parish,Louisiana,2880.00
Ward County,North Dakota,2880.00
Polk County,Wisconsin,2886.00
Mayes County,Oklahoma,2890.00
Steele County,Minnesota,2896.00
Ashe County,North Carolina,2897.00
Acadia Parish,Louisiana,2912.00
Bladen County,North Carolina,2912.00
Cullman County,Alabama,2923.00
Hendry County,Florida,2930.00
Boone County,Arkansas,2955.00
Nicollet County,Minnesota,2956.00
Wayne County,Ohio,2956.00
Taos County,New Mexico,2958.00
Pickaway County,Ohio,2971.00
Amador County,California,2991.00
Jackson County,Florida,2991.00
Texas County,Missouri,3005.00
Calloway County,Kentucky,3014.00
Miller County,Arkansas,3019.00
Osage County,Oklahoma,3035.00
Teton County,Wyoming,3043.00
Berrien County,Georgia,3051.00
Grimes County,Texas,3052.00
Laclede County,Missouri,3058.00
Gaines County,Texas,3059.00
Peoria County,Illinois,3061.00
Black Hawk County,Iowa,3078.00
Oxford County,Maine,3078.00
Haralson County,Georgia,3090.00
Camden County,North Carolina,3095.00
Delta County,Colorado,3118.00
Murray County,Georgia,3122.00
Pierce County,Georgia,3122.00
Baxter County,Arkansas,3127.00
Columbia County,Pennsylvania,3144.00
Cherokee County,North Carolina,3146.00
Greene County,Virginia,3159.00
Howell County,Missouri,3162.00
Douglas County,Minnesota,3188.00
Russell County,Alabama,3191.00
Cheatham County,Tennessee,3193.00
Woodford County,Illinois,3195.00
Green County,Wisconsin,3195.00
Morrow County,Ohio,3199.00
Hopkins County,Texas,3201.00
Buchanan County,Missouri,3203.00
Escambia County,Florida,3209.00
Elbert County,Colorado,3214.00
Tattnall County,Georgia,3215.00
Pine County,Minnesota,3220.00
Madison County,Ohio,3222.00
Pontotoc County,Mississippi,3231.00
Washington Parish,Louisiana,3242.00
McMinn County,Tennessee,3251.00
Bowie County,Texas,3259.00
Sampson County,North Carolina,3270.00
Hawkins County,Tennessee,3270.00
Boulder County,Colorado,3279.00
Sullivan County,New Hampshire,3284.00
Cheshire County,New Hampshire,3292.00
Pike County,Alabama,3294.00
Caroline County,Maryland,3294.00
Kosciusko County,Indiana,3301.00
Taylor County,Florida,3314.00
Union County,Pennsylvania,3323.00
Alleghany County,Virginia,3324.00
Curry County,New Mexico,3332.00
Washington County,Texas,3345.00
Polk County,Georgia,3348.00
Columbus County,North Carolina,3349.00
Anderson County,Texas,3349.00
Greenwood County,South Carolina,3390.00
Dooly County,Georgia,3393.00
Pottawatomie County,Kansas,3395.00
Rhea County,Tennessee,3409.00
Sequoyah County,Oklahoma,3419.00
Holmes County,Ohio,3423.00
Lawrence County,Missouri,3430.00
Washington County,Rhode Island,3433.00
George County,Mississippi,3434.00
Jasper County,Indiana,3435.00
Colquitt County,Georgia,3445.00
Stevens County,Washington,3465.00
Dinwiddie County,Virginia,3468.00
McIntosh County,Georgia,3486.00
Hancock County,Ohio,3487.00
Tate County,Mississippi,3516.00
Harrison County,Texas,3521.00
Elko County,Nevada,3527.00
Lincoln County,Wyoming,3533.00
Wayne County,Georgia,3534.00
Lee County,Georgia,3541.00
Stone County,Missouri,3544.00
Laurens County,Georgia,3560.00
Callaway County,Missouri,3566.00
St. Martin Parish,Louisiana,3577.00
Sullivan County,New York,3581.00
Muscogee County,Georgia,3594.00
Alexander County,North Carolina,3595.00
Walla Walla County,Washington,3601.00
Grant Parish,Louisiana,3611.00
Miami County,Ohio,3638.00
Prince Edward County,Virginia,3648.00
Wilkes County,North Carolina,3708.00
Carlton County,Minnesota,3715.00
Graham County,Arizona,3731.00
Brookings County,South Dakota,3745.00
Floyd County,Indiana,3755.00
Transylvania County,North Carolina,3756.00
Hampshire County,West Virginia,3761.00
Belknap County,New Hampshire,3763.00
Campbell County,Virginia,3764.00
Mille Lacs County,Minnesota,3767.00
Washington County,Virginia,3773.00
Monroe County,Wisconsin,3774.00
Sullivan County,Tennessee,3775.00
Brantley County,Georgia,3782.00
Anderson County,Tennessee,3799.00
Routt County,Colorado,3819.00
Person County,North Carolina,3841.00
Buffalo County,Nebraska,3843.00
Marshall County,Tennessee,3850.00
Bingham County,Idaho,3872.00
Fannin County,Georgia,3884.00
Putnam County,West Virginia,3897.00
Androscoggin County,Maine,3909.00
Jefferson County,Washington,3919.00
Pottawatomie County,Oklahoma,3921.00
Washington County,Florida,3923.00
Dearborn County,Indiana,3938.00
Putnam County,Florida,3941.00
Montgomery County,Kentucky,3945.00
Dare County,North Carolina,3953.00
Putnam County,New York,3965.00
Chesterfield County,South Carolina,3966.00
Talbot County,Maryland,3970.00
Banks County,Georgia,3973.00
Manassas Park city,Virginia,3983.00
Dunn County,Wisconsin,3999.00
Madison County,New York,4001.00
Upshur County,Texas,4018.00
Gillespie County,Texas,4023.00
Val Verde County,Texas,4023.00
Peach County,Georgia,4027.00
Jerome County,Idaho,4032.00
Whitman County,Washington,4036.00
Bonner County,Idaho,4042.00
Chilton County,Alabama,4050.00
Union County,Georgia,4067.00
Ozaukee County,Wisconsin,4078.00
Okeechobee County,Florida,4086.00
Jasper County,South Carolina,4099.00
Eaton County,Michigan,4104.00
Macon County,North Carolina,4111.00
Butts County,Georgia,4133.00
San Jacinto County,Texas,4138.00
Barren County,Kentucky,4140.00
Ravalli County,Montana,4142.00
Polk County,Missouri,4145.00
Carroll County,New Hampshire,4152.00
Long County,Georgia,4160.00
Stone County,Mississippi,4164.00
Teton County,Idaho,4171.00
Pike County,Georgia,4181.00
Cherokee County,Texas,4186.00
Preston County,West Virginia,4186.00
Vermilion Parish,Louisiana,4192.00
Pierce County,Wisconsin,4215.00
Titus County,Texas,4216.00
Benton County,Minnesota,4225.00
Lincoln Parish,Louisiana,4226.00
Duchesne County,Utah,4236.00
Chaves County,New Mexico,4263.00
Polk County,Texas,4280.00
Albany County,Wyoming,4285.00
Fremont County,Wyoming,4319.00
Sublette County,Wyoming,4327.00
Johnson County,Missouri,4337.00
Fond du Lac County,Wisconsin,4337.00
Georgetown County,South Carolina,4361.00
Columbia County,Wisconsin,4365.00
Delaware County,Oklahoma,4410.00
Hamblen County,Tennessee,4416.00
Wood County,Ohio,4423.00
Miami County,Kansas,4436.00
Van Zandt County,Texas,4439.00
Summit County,Colorado,4446.00
Cherokee County,Oklahoma,4466.00
Jefferson County,New York,4491.00
Dubuque County,Iowa,4510.00
Cole County,Missouri,4593.00
Monroe County,Georgia,4667.00
Telfair County,Georgia,4706.00
St. Charles Parish,Louisiana,4708.00
Ross County,Ohio,4719.00
Camden County,New Jersey,4725.00
Lauderdale County,Alabama,4743.00
Ulster County,New York,4744.00
Greene County,Arkansas,4759.00
Oktibbeha County,Mississippi,4769.00
Coffee County,Tennessee,4782.00
Beltrami County,Minnesota,4792.00
Austin County,Texas,4827.00
Gilmer County,Georgia,4836.00
Goochland County,Virginia,4854.00
Baker County,Florida,4856.00
Erath County,Texas,4889.00
Worcester County,Maryland,4911.00
Rutherford County,North Carolina,4911.00
Washington County,Pennsylvania,4923.00
Coffee County,Georgia,4943.00
Taylor County,Texas,4951.00
New Kent County,Virginia,4967.00
Nassau County,New York,4988.00
Haywood County,North Carolina,5003.00
Fredericksburg city,Virginia,5007.00
Calaveras County,California,5024.00
Jones County,Georgia,5030.00
Kennebec County,Maine,5037.00
Harrison County,Indiana,5039.00
Sanpete County,Utah,5059.00
Williamson County,Illinois,5061.00
Tompkins County,New York,5063.00
Providence County,Rhode Island,5065.00
Hall County,Nebraska,5073.00
Sussex County,New Jersey,5099.00
Wayne County,Pennsylvania,5100.00
Daviess County,Kentucky,5111.00
Marin County,California,5120.00
Webster County,Missouri,5157.00
Wood County,Texas,5212.00
Henderson County,Texas,5255.00
Rapides Parish,Louisiana,5276.00
Spencer County,Kentucky,5295.00
Nacogdoches County,Texas,5321.00
Phelps County,Missouri,5331.00
Monroe County,Illinois,5338.00
Umatilla County,Oregon,5341.00
Currituck County,North Carolina,5357.00
Bartholomew County,Indiana,5359.00
Pottawattamie County,Iowa,5454.00
Newton County,Missouri,5478.00
Liberty County,Texas,5489.00
Isle of Wight County,Virginia,5542.00
Warren County,Iowa,5554.00
Monroe County,Tennessee,5558.00
Eau Claire County,Wisconsin,5594.00
Grays Harbor County,Washington,5603.00
Caldwell County,North Carolina,5614.00
Fluvanna County,Virginia,5644.00
Spalding County,Georgia,5656.00
Powhatan County,Virginia,5669.00
Kenai Peninsula Borough,Alaska,5709.00
Douglas County,Nevada,5738.00
Allegan County,Michigan,5743.00
Floyd County,Georgia,5752.00
Pasquotank County,North Carolina,5764.00
Columbia County,Oregon,5791.00
Douglas County,Washington,5828.00
Hampshire County,Massachusetts,5829.00
Chelan County,Washington,5837.00
Montgomery County,Alabama,5853.00
Caldwell County,Texas,5872.00
Bryan County,Oklahoma,5882.00
Greene County,Tennessee,5922.00
Rusk County,Texas,5958.00
Nelson County,Kentucky,5960.00
Kerr County,Texas,5972.00
Warren County,Virginia,5991.00
Monroe County,Michigan,6076.00
Walker County,Texas,6103.00
Laurel County,Kentucky,6134.00
Sweetwater County,Wyoming,6193.00
Tom Green County,Texas,6214.00
Warren County,New Jersey,6255.00
Atascosa County,Texas,6283.00
Blount County,Alabama,6298.00
Calhoun County,Alabama,6323.00
Dawson County,Georgia,6331.00
Coffee County,Alabama,6333.00
Lafourche Parish,Louisiana,6344.00
Levy County,Florida,6351.00
Lake County,California,6356.00
Hunterdon County,New Jersey,6360.00
Butler County,Kansas,6398.00
Davie County,North Carolina,6405.00
Geary County,Kansas,6415.00
Knox County,Ohio,6421.00
Caroline County,Virginia,6424.00
Richmond city,Virginia,6424.00
Carbon County,Pennsylvania,6447.00
Pickens County,Georgia,6448.00
Madison County,Tennessee,6457.00
Ouachita Parish,Louisiana,6470.00
Dickson County,Tennessee,6510.00
Isanti County,Minnesota,6529.00
Scott County,Iowa,6556.00
Hardin County,Texas,6562.00
Racine County,Wisconsin,6577.00
Oconee County,Georgia,6583.00
Summit County,Utah,6588.00
Roanoke County,Virginia,6598.00
Angelina County,Texas,6641.00
DeKalb County,Alabama,6657.00
Medina County,Texas,6702.00
Suwannee County,Florida,6707.00
Nevada County,California,6731.00
Sauk County,Wisconsin,6751.00
McClain County,Oklahoma,6766.00
Santa Cruz County,California,6780.00
King George County,Virginia,6781.00
Bryan County,Georgia,6816.00
Pulaski County,Kentucky,6846.00
Camden County,Georgia,6849.00
Lewis County,Washington,6855.00
Clallam County,Washington,6879.00
Rensselaer County,New York,6891.00
Tazewell County,Illinois,6909.00
Grady County,Oklahoma,6915.00
Shenandoah County,Virginia,6918.00
Island County,Washington,6948.00
Camden County,Missouri,6951.00
Isabella County,Michigan,6960.00
Maverick County,Texas,6961.00
Cape Girardeau County,Missouri,6981.00
Jefferson County,Idaho,6985.00
Josephine County,Oregon,6987.00
Carteret County,North Carolina,7086.00
Jefferson County,Tennessee,7113.00
Habersham County,Georgia,7139.00
Jackson County,North Carolina,7150.00
Lee County,Mississippi,7155.00
White County,Georgia,7200.00
Pearl River County,Mississippi,7213.00
Chippewa County,Wisconsin,7220.00
Box Elder County,Utah,7230.00
Queen Anne's County,Maryland,7235.00
Hampden County,Massachusetts,7262.00
Douglas County,Oregon,7268.00
Bannock County,Idaho,7274.00
Pope County,Arkansas,7285.00
Warrick County,Indiana,7306.00
Terrebonne Parish,Louisiana,7357.00
Uintah County,Utah,7364.00
Starr County,Texas,7371.00
Grafton County,New Hampshire,7375.00
La Plata County,Colorado,7393.00
Crow Wing County,Minnesota,7401.00
Wilson County,North Carolina,7420.00
Tehama County,California,7424.00
Benton County,Oregon,7426.00
Bedford County,Tennessee,7472.00
Rice County,Minnesota,7477.00
Jefferson County,Colorado,7487.00
La Crosse County,Wisconsin,7518.00
Louisa County,Virginia,7526.00
Potter County,Texas,7527.00
Leavenworth County,Kansas,7536.00
Kittitas County,Washington,7553.00
Milwaukee County,Wisconsin,7571.00
Orange County,Virginia,7600.00
Lewis and Clark County,Montana,7679.00
Franklin County,Missouri,7685.00
Walker County,Georgia,7703.00
Ontario County,New York,7707.00
Litchfield County,Connecticut,7734.00
Clay County,Minnesota,7770.00
Vanderburgh County,Indiana,7781.00
Montrose County,Colorado,7844.00
Wakulla County,Florida,7913.00
Logan County,Oklahoma,7924.00
Garland County,Arkansas,7956.00
Warren County,Missouri,7988.00
Rock County,Wisconsin,8024.00
Oconee County,South Carolina,8058.00
Shawnee County,Kansas,8063.00
Blue Earth County,Minnesota,8072.00
Rowan County,North Carolina,8088.00
Humboldt County,California,8105.00
Delaware County,Pennsylvania,8115.00
Augusta County,Virginia,8135.00
Schenectady County,New York,8172.00
Oakland County,Michigan,8206.00
Marathon County,Wisconsin,8229.00
Jackson County,Mississippi,8248.00
Kenton County,Kentucky,8256.00
Troup County,Georgia,8265.00
Riley County,Kansas,8272.00
Bedford County,Virginia,8305.00
Wasatch County,Utah,8315.00
Harris County,Georgia,8329.00
Calumet County,Wisconsin,8340.00
Watauga County,North Carolina,8384.00
Norfolk city,Virginia,8400.00
