County,State,Value
Allegany County,Maryland,87.60
Queen Anne's County,Maryland,89.50
Talbot County,Maryland,82.50
Berkshire County,Massachusetts,81.90
Suffolk County,Massachusetts,92.80
Calhoun County,Michigan,88.50
Guayanilla Municipio,Puerto Rico,86.00
Genesee County,Michigan,88.00
Jackson County,Missouri,88.00
Johnson County,Missouri,89.70
Lawrence County,Missouri,89.30
Macon County,Missouri,83.70
Miller County,Missouri,77.70
Oregon County,Missouri,82.50
Pike County,Missouri,83.30
Randolph County,Missouri,87.20
Ste. Genevieve County,Missouri,81.50
Scott County,Missouri,91.50
Texas County,Missouri,86.10
Wright County,Missouri,86.20
Broadwater County,Montana,87.10
Pope County,Illinois,73.40
Gallatin County,Montana,86.40
Judith Basin County,Montana,69.20
Lewis and Clark County,Montana,88.40
Musselshell County,Montana,77.10
Richland County,Montana,91.60
Sweet Grass County,Montana,74.00
Arthur County,Nebraska,73.60
Brown County,Nebraska,77.70
Cedar County,Nebraska,85.30
Dawes County,Nebraska,86.60
Dodge County,Nebraska,90.40
Garden County,Nebraska,73.10
Lamar County,Mississippi,89.50
Holt County,Nebraska,85.30
Knox County,Nebraska,76.20
Madison County,Nebraska,92.80
Merrick County,Nebraska,85.20
Nemaha County,Nebraska,84.40
Phelps County,Nebraska,90.50
Rock County,Nebraska,75.10
Seward County,Nebraska,91.10
Thomas County,Nebraska,72.40
Wayne County,Nebraska,92.90
Douglas County,Nevada,83.00
Mineral County,Nevada,79.20
Cheshire County,New Hampshire,86.90
Strafford County,New Hampshire,91.10
Clinton County,Michigan,93.70
Sussex County,New Jersey,88.20
Cibola County,New Mexico,79.80
Lawrence County,Mississippi,84.40
Lee County,Mississippi,89.40
Lincoln County,Mississippi,87.20
Montgomery County,Mississippi,85.40
Oktibbeha County,Mississippi,89.80
Pontotoc County,Mississippi,89.80
Sharkey County,Mississippi,87.30
Union County,Mississippi,89.60
Washington County,Mississippi,87.20
Adair County,Missouri,87.70
Benton County,Missouri,59.70
Butler County,Missouri,89.30
Cedar County,Missouri,80.80
Clinton County,Missouri,89.60
Dallas County,Missouri,85.10
Dawson County,Montana,88.60
Henry County,Missouri,86.40
Alexander County,North Carolina,89.10
Anson County,North Carolina,84.30
Ashe County,North Carolina,67.80
Caswell County,North Carolina,86.50
Cleveland County,North Carolina,88.90
Durham County,North Carolina,91.00
Gates County,North Carolina,89.60
Harnett County,North Carolina,89.00
Iredell County,North Carolina,88.70
Lincoln County,North Carolina,90.20
Montgomery County,North Carolina,66.30
Onslow County,North Carolina,88.10
Person County,North Carolina,87.00
Hayes County,Nebraska,81.00
Swain County,North Carolina,65.00
Union County,North Carolina,93.10
Warren County,North Carolina,70.50
Wilson County,North Carolina,90.00
Burke County,North Dakota,68.10
Dunn County,North Dakota,65.70
Hettinger County,North Dakota,74.70
McLean County,North Dakota,69.70
Pierce County,North Dakota,83.40
Slope County,North Dakota,74.80
Wells County,North Dakota,78.30
Athens County,Ohio,89.40
Champaign County,Ohio,91.50
Mercer County,New Jersey,93.00
Delaware County,Ohio,94.50
Gallia County,Ohio,86.60
Greene County,Ohio,92.00
Hardin County,Ohio,89.80
Holmes County,Ohio,91.90
Licking County,Ohio,92.30
Marion County,Ohio,88.70
Morgan County,Ohio,76.50
Paulding County,Ohio,88.80
Ross County,Ohio,90.00
Shelby County,Ohio,91.50
Van Wert County,Ohio,90.70
Alfalfa County,Oklahoma,73.20
Caddo County,Oklahoma,81.00
Franklin County,Missouri,90.20
Creek County,Oklahoma,89.20
Garvin County,Oklahoma,86.30
De Baca County,New Mexico,67.90
Doí±a Ana Count,New Mexico,92.70
Mora County,New Mexico,65.40
San Miguel County,New Mexico,76.80
Valencia County,New Mexico,91.40
Cattaraugus County,New York,78.50
Columbia County,New York,79.00
Essex County,New York,63.50
Montgomery County,New York,87.90
Ontario County,New York,89.30
Rockingham County,North Carolina,88.60
Schoharie County,New York,76.40
Tompkins County,New York,93.50
Wyoming County,New York,86.30
Berks County,Pennsylvania,93.60
Butler County,Pennsylvania,93.20
Carbon County,Pennsylvania,77.80
Columbia County,Pennsylvania,89.80
Forest County,Pennsylvania,28.70
Fulton County,Pennsylvania,84.40
Lebanon County,Pennsylvania,94.00
Lycoming County,Pennsylvania,89.00
Perry County,Pennsylvania,87.70
Tioga County,Pennsylvania,78.30
Wyoming County,Pennsylvania,84.80
Coshocton County,Ohio,88.60
Cherokee County,South Carolina,89.70
Dillon County,South Carolina,86.80
Greenville County,South Carolina,90.30
Hampton County,South Carolina,83.10
McCormick County,South Carolina,73.80
Pickens County,South Carolina,88.30
Aurora County,South Dakota,83.20
Brown County,South Dakota,92.70
Charles Mix County,South Dakota,84.40
Edmunds County,South Dakota,81.70
Hamlin County,South Dakota,76.40
Hughes County,South Dakota,92.70
Lake County,South Dakota,80.60
Marshall County,South Dakota,71.60
Sully County,South Dakota,72.20
Anderson County,Tennessee,90.00
Bedford County,Tennessee,90.00
Bledsoe County,Tennessee,82.10
Bradley County,Tennessee,91.70
Chester County,Tennessee,88.90
Crockett County,Tennessee,88.90
Fayette County,Tennessee,92.60
Grainger County,Tennessee,82.90
Hancock County,Tennessee,78.00
Hickman County,Tennessee,87.10
Lawrence County,Tennessee,89.50
Madison County,Tennessee,90.90
Moore County,Tennessee,85.50
Overton County,Tennessee,85.70
Roane County,Tennessee,87.00
Rensselaer County,New York,90.50
Trousdale County,Tennessee,88.40
Washington County,Tennessee,89.60
Harmon County,Oklahoma,72.00
Haskell County,Oklahoma,83.70
Johnston County,Oklahoma,84.10
Kiowa County,Oklahoma,76.30
Major County,Oklahoma,84.70
Noble County,Oklahoma,86.40
Ottawa County,Oklahoma,87.80
Seminole County,Oklahoma,83.70
Tillman County,Oklahoma,78.90
Columbia County,Oregon,92.70
Grant County,Oregon,77.20
Providence County,Rhode Island,91.30
Union County,Oregon,91.40
Bedford County,Pennsylvania,84.50
Glasscock County,Texas,76.00
Goliad County,Texas,77.30
Gregg County,Texas,92.50
Guadalupe County,Texas,91.50
Hartley County,Texas,91.00
Hays County,Texas,93.00
Hockley County,Texas,88.70
Hunt County,Texas,87.40
Jasper County,Texas,82.00
Karnes County,Texas,79.00
King County,Texas,60.80
Lamb County,Texas,82.90
Leon County,Texas,72.50
Pennington County,South Dakota,91.80
Smith County,Tennessee,86.90
Madison County,Texas,82.20
Medina County,Texas,86.30
Mitchell County,Texas,69.10
Morris County,Texas,86.80
Nueces County,Texas,88.30
Palo Pinto County,Texas,71.50
Polk County,Texas,72.80
Reeves County,Texas,82.70
San Augustine County,Texas,67.90
Schleicher County,Texas,79.40
Sherman County,Texas,86.30
Tarrant County,Texas,91.90
Trinity County,Texas,70.50
Walker County,Texas,87.20
Wharton County,Texas,88.40
Cleveland County,Oklahoma,93.80
Marion County,Oregon,93.40
Young County,Texas,85.20
Cache County,Utah,93.80
Garfield County,Utah,51.80
Weakley County,Tennessee,89.70
Williamson County,Tennessee,94.70
Andrews County,Texas,90.50
Bandera County,Texas,74.10
Bell County,Texas,90.90
Brazos County,Texas,92.30
Callahan County,Texas,83.20
Childress County,Texas,80.70
Coleman County,Texas,69.60
Llano County,Texas,63.10
Crosby County,Texas,77.10
Delta County,Texas,84.90
Duval County,Texas,74.10
Erath County,Texas,85.80
Floyd County,Texas,80.00
Frio County,Texas,83.00
Gillespie County,Texas,82.70
New Kent County,Virginia,93.40
Northumberland County,Virginia,61.60
Rappahannock County,Virginia,80.00
Smyth County,Virginia,86.30
Stafford County,Virginia,95.00
Danville city,Virginia,83.90
Franklin city,Virginia,90.50
Lynchburg city,Virginia,89.00
Wilson County,Texas,89.50
Portsmouth city,Virginia,91.50
Williamsburg city,Virginia,88.30
Chelan County,Washington,78.50
Kitsap County,Washington,90.50
Skamania County,Washington,80.30
Whitman County,Washington,90.40
Clay County,West Virginia,81.50
Hancock County,West Virginia,91.40
Lewis County,West Virginia,86.20
Colorado County,Texas,77.70
Pleasants County,West Virginia,84.40
Ritchie County,West Virginia,74.70
Tucker County,West Virginia,57.20
Wirt County,West Virginia,74.00
Burnett County,Wisconsin,44.60
Dane County,Wisconsin,94.30
Dodge County,Wisconsin,91.40
Eau Claire County,Wisconsin,93.70
Florence County,Wisconsin,41.60
La Crosse County,Wisconsin,95.30
Lincoln County,Wisconsin,72.10
Menominee County,Wisconsin,58.50
Outagamie County,Wisconsin,95.20
Price County,Wisconsin,56.90
Shawano County,Wisconsin,82.10
Norton city,Virginia,90.00
Waupaca County,Wisconsin,84.20
Campbell County,Wyoming,90.60
Goshen County,Wyoming,88.90
Uinta County,Wyoming,88.00
Aguadilla Municipio,Puerto Rico,82.80
Millard County,Utah,85.10
Rich County,Utah,28.40
Sevier County,Utah,84.00
Wayne County,Utah,66.60
Grand Isle County,Vermont,57.50
Albemarle County,Virginia,90.60
Amherst County,Virginia,89.90
Botetourt County,Virginia,90.10
Mercer County,West Virginia,88.30
Dinwiddie County,Virginia,92.00
Fluvanna County,Virginia,91.00
Greene County,Virginia,90.30
King and Queen County,Virginia,84.40
Louisa County,Virginia,79.30
Conecuh County,Alabama,79.30
Covington County,Alabama,82.50
DeKalb County,Alabama,86.30
Escambia County,Alabama,85.90
Greene County,Alabama,75.20
Houston County,Alabama,90.40
Washburn County,Wisconsin,53.30
Lauderdale County,Alabama,88.30
Mobile County,Alabama,88.90
Sumter County,Alabama,83.00
Tuscaloosa County,Alabama,89.70
Winston County,Alabama,75.50
Anchorage Municipality,Alaska,95.00
Denali Borough,Alaska,45.50
Skagway Municipality,Alaska,68.60
Carroll County,Virginia,77.40
Alameda County,California,93.60
Barceloneta Municipio,Puerto Rico,85.70
Bayamí_n Municipi,Puerto Rico,89.30
Caní_vanas Municipi,Puerto Rico,85.10
Ciales Municipio,Puerto Rico,83.90
Dorado Municipio,Puerto Rico,80.00
Gurabo Municipio,Puerto Rico,87.00
Juncos Municipio,Puerto Rico,86.00
Las Piedras Municipio,Puerto Rico,86.50
Moca Municipio,Puerto Rico,85.50
Peí±uelas Municipi,Puerto Rico,85.30
Salinas Municipio,Puerto Rico,79.30
Lamar County,Alabama,83.00
Villalba Municipio,Puerto Rico,86.20
Barbour County,Alabama,83.00
Butler County,Alabama,85.20
Cherokee County,Alabama,65.30
Marin County,California,92.80
Monterey County,California,90.60
Haines Borough,Alaska,70.40
Washington County,Arkansas,87.00
Sacramento County,California,92.40
San Bernardino County,California,87.40
Trujillo Alto Municipio,Puerto Rico,88.90
Charlotte County,Florida,72.90
Dixie County,Florida,67.80
Escambia County,Florida,85.00
Franklin County,Florida,49.20
Placer County,California,86.90
San Mateo County,California,95.10
Sonoma County,California,90.80
Ventura County,California,94.80
Cheyenne County,Colorado,80.60
Costilla County,Colorado,59.30
San Luis Obispo County,California,87.00
Lassen County,California,79.10
Los Angeles County,California,94.10
Hillsborough County,Florida,88.40
Logan County,Colorado,89.60
Montezuma County,Colorado,87.20
Park County,Colorado,51.40
Prowers County,Colorado,83.10
Routt County,Colorado,60.70
Sedgwick County,Colorado,77.20
Yuma County,Colorado,88.50
Arapahoe County,Colorado,94.00
Eagle County,Colorado,61.40
Garfield County,Colorado,87.30
Jackson County,Colorado,50.50
Fresno County,California,91.70
Humboldt County,California,91.00
New Haven County,Connecticut,92.40
Kent County,Delaware,92.30
New Castle County,Delaware,93.20
Bay County,Florida,68.70
Angelina County,Texas,87.40
Aransas County,Texas,63.80
Atascosa County,Texas,86.50
Austin County,Texas,83.80
Bailey County,Texas,88.60
Baylor County,Texas,62.60
Bexar County,Texas,91.90
Bosque County,Texas,75.40
Brewster County,Texas,78.20
Briscoe County,Texas,72.60
Caldwell County,Texas,89.40
Ohio County,West Virginia,89.30
Pendleton County,West Virginia,64.00
Pocahontas County,West Virginia,42.50
Randolph County,West Virginia,82.40
Roane County,West Virginia,84.30
Tyler County,West Virginia,77.20
Wetzel County,West Virginia,85.30
Wood County,West Virginia,90.90
Ashland County,Wisconsin,69.80
Barron County,Wisconsin,81.20
Buffalo County,Wisconsin,85.70
Calumet County,Wisconsin,94.30
Chippewa County,Wisconsin,89.80
Columbia County,Wisconsin,87.00
Crawford County,Wisconsin,77.40
Hatillo Municipio,Puerto Rico,88.60
Hormigueros Municipio,Puerto Rico,87.60
Isabela Municipio,Puerto Rico,80.30
Jayuya Municipio,Puerto Rico,85.10
Lajas Municipio,Puerto Rico,78.00
Loí_za Municipi,Puerto Rico,79.80
Luquillo Municipio,Puerto Rico,66.60
Maunabo Municipio,Puerto Rico,80.20
Morovis Municipio,Puerto Rico,87.70
Naguabo Municipio,Puerto Rico,81.10
Orocovis Municipio,Puerto Rico,84.40
Rincí_n Municipi,Puerto Rico,61.90
Rí_o Grande Municipi,Puerto Rico,77.70
San Germíçn Municipi,Puerto Rico,85.10
San Sebastiíçn Municipi,Puerto Rico,85.80
St. Clair County,Illinois,90.40
Warren County,Illinois,90.10
Williamson County,Illinois,90.30
Bartholomew County,Indiana,90.20
Brown County,Indiana,74.80
Clinton County,Indiana,90.90
Delaware County,Indiana,88.80
Floyd County,Indiana,92.20
Fountain County,Indiana,88.20
Fulton County,Indiana,84.80
Grant County,Indiana,89.50
Hendricks County,Indiana,94.40
Jasper County,Indiana,92.90
LaPorte County,Indiana,87.40
Monroe County,Indiana,92.80
Parke County,Indiana,77.00
Putnam County,Indiana,87.80
Cameron County,Texas,84.30
Carson County,Texas,88.10
Cass County,Texas,86.40
Chambers County,Texas,89.90
Clay County,Texas,83.90
Collingsworth County,Texas,73.00
Comal County,Texas,87.80
Crockett County,Texas,76.20
Culberson County,Texas,79.90
Dallas County,Texas,90.70
Douglas County,Wisconsin,81.30
Forest County,Wisconsin,42.80
Green County,Wisconsin,93.80
Jefferson County,Wisconsin,91.40
Juneau County,Wisconsin,71.80
Kewaunee County,Wisconsin,88.60
Marathon County,Wisconsin,92.10
Page County,Virginia,84.00
Toa Baja Municipio,Puerto Rico,89.20
Utuado Municipio,Puerto Rico,83.70
Vega Alta Municipio,Puerto Rico,81.90
Yabucoa Municipio,Puerto Rico,85.50
Yauco Municipio,Puerto Rico,84.00
Baldwin County,Alabama,70.30
Clay County,Alabama,83.70
Crenshaw County,Alabama,83.90
Fayette County,Alabama,84.20
Jefferson County,Alabama,87.70
Marengo County,Alabama,83.40
Morgan County,Alabama,91.90
St. Clair County,Alabama,89.00
Scott County,Indiana,90.00
Sullivan County,Indiana,87.50
Vigo County,Indiana,89.90
Appanoose County,Iowa,84.80
Buena Vista County,Iowa,91.30
Cass County,Iowa,90.70
Glynn County,Georgia,78.00
Greene County,Georgia,75.00
Haralson County,Georgia,87.50
Houston County,Georgia,91.00
Jefferson County,Georgia,85.50
Long County,Georgia,83.20
Macon County,Georgia,81.50
Monroe County,Georgia,90.20
Oconee County,Georgia,93.90
Pickens County,Georgia,82.50
Deaf Smith County,Texas,89.90
Denton County,Texas,93.80
Dickens County,Texas,72.50
Donley County,Texas,70.80
Eastland County,Texas,72.80
Ellis County,Texas,92.90
Falls County,Texas,81.60
Fisher County,Texas,75.40
Foard County,Texas,72.60
Freestone County,Texas,78.30
Northampton County,Virginia,72.90
Nottoway County,Virginia,85.80
Orange County,Virginia,88.20
Pittsylvania County,Virginia,83.60
Prince George County,Virginia,95.00
Marinette County,Wisconsin,59.20
Oneida County,Wisconsin,53.10
Ozaukee County,Wisconsin,94.40
Pepin County,Wisconsin,85.20
Pierce County,Wisconsin,93.00
Portage County,Wisconsin,92.50
Racine County,Wisconsin,92.10
Richland County,Wisconsin,82.90
Sauk County,Wisconsin,84.80
Sawyer County,Wisconsin,44.10
Washington County,Alabama,80.40
Fairbanks North Star Borough,Alaska,87.20
Southeast Fairbanks Census Area,Alaska,65.60
Yell County,Arkansas,84.30
Colusa County,California,89.50
Inyo County,California,84.90
Merced County,California,90.40
Plumas County,California,57.70
San Joaquin County,California,92.00
Sierra County,California,63.70
Putnam County,Georgia,67.20
Schley County,Georgia,84.80
Stewart County,Georgia,78.10
Telfair County,Georgia,76.00
Treutlen County,Georgia,85.00
Walton County,Georgia,91.20
Clark County,Kansas,81.30
Coffey County,Kansas,88.20
Comanche County,Kansas,78.90
Douglas County,Kansas,93.20
Finney County,Kansas,93.10
Gray County,Kansas,92.00
Haskell County,Kansas,90.60
Kearny County,Kansas,90.00
Lane County,Kansas,80.70
Lyon County,Kansas,87.30
Mitchell County,Kansas,84.60
Neosho County,Kansas,88.40
Osage County,Kansas,87.30
Pratt County,Kansas,87.60
Richmond County,Virginia,82.10
Roanoke County,Virginia,94.00
Rockingham County,Virginia,86.70
Shenandoah County,Virginia,81.80
Surry County,Virginia,82.10
Sussex County,Virginia,85.10
Washington County,Virginia,89.20
Westmoreland County,Virginia,68.80
York County,Virginia,89.40
Chesapeake city,Virginia,95.60
Covington city,Virginia,85.80
Fairfax city,Virginia,96.20
Sheboygan County,Wisconsin,91.40
Taylor County,Wisconsin,79.30
Walworth County,Wisconsin,77.00
Waukesha County,Wisconsin,94.90
Waushara County,Wisconsin,67.00
Albany County,Wyoming,87.50
Carbon County,Wyoming,74.50
Fremont County,Wyoming,86.80
Johnson County,Wyoming,83.10
Lincoln County,Wyoming,76.70
Sublette County,Wyoming,67.70
Tulare County,California,92.00
Bent County,Colorado,81.70
Clear Creek County,Colorado,74.00
Custer County,Colorado,48.70
El Paso County,Colorado,93.30
Grand County,Colorado,40.30
Hinsdale County,Colorado,26.10
Jefferson County,Colorado,94.90
Kit Carson County,Colorado,86.10
Mineral County,Colorado,29.60
Otero County,Colorado,86.20
Rio Grande County,Colorado,72.10
Summit County,Colorado,39.40
Litchfield County,Connecticut,87.50
Bradford County,Florida,86.10
Rice County,Kansas,85.90
Saline County,Kansas,93.00
Sheridan County,Kansas,86.90
Sumner County,Kansas,87.00
Wyandotte County,Kansas,87.50
Anderson County,Kentucky,91.70
Ballard County,Kentucky,87.40
Boyd County,Kentucky,90.80
Campbell County,Kentucky,91.30
Clark County,Kentucky,90.80
Crittenden County,Kentucky,82.80
Floyd County,Kentucky,88.40
Green County,Kentucky,86.40
Hardin County,Kentucky,92.10
Jessamine County,Kentucky,91.30
Larue County,Kentucky,91.00
Lincoln County,Kentucky,90.40
Prince William County,Virginia,95.40
Galax city,Virginia,89.90
Lexington city,Virginia,87.90
Manassas city,Virginia,95.50
Manassas Park city,Virginia,91.90
Norfolk city,Virginia,91.00
Petersburg city,Virginia,83.50
Radford city,Virginia,93.20
Staunton city,Virginia,89.30
Virginia Beach city,Virginia,92.80
Winchester city,Virginia,89.30
Benton County,Washington,95.20
Clark County,Washington,94.40
Sweetwater County,Wyoming,87.90
Teton County,Wyoming,70.00
Adjuntas Municipio,Puerto Rico,84.30
Aguas Buenas Municipio,Puerto Rico,87.40
Arroyo Municipio,Puerto Rico,81.00
Sanpete County,Utah,76.60
Summit County,Utah,48.90
Uintah County,Utah,88.20
Washington County,Utah,80.30
Bennington County,Vermont,73.90
Chittenden County,Vermont,94.10
Franklin County,Vermont,85.80
Clay County,Florida,91.10
DeSoto County,Florida,78.40
Gadsden County,Florida,86.90
Hamilton County,Florida,79.90
Leon County,Florida,89.40
Manatee County,Florida,78.60
Martin County,Florida,81.80
Pasco County,Florida,82.80
Seminole County,Florida,90.80
Walton County,Florida,49.40
Ben Hill County,Georgia,85.50
Bryan County,Georgia,90.70
McCreary County,Kentucky,86.30
Marshall County,Kentucky,83.00
Menifee County,Kentucky,65.20
Nicholas County,Kentucky,86.10
Oldham County,Kentucky,93.90
Owsley County,Kentucky,82.20
Pulaski County,Kentucky,81.80
Scott County,Kentucky,90.20
Warren County,Kentucky,92.50
Wolfe County,Kentucky,83.70
Assumption Parish,Louisiana,84.40
Caldwell Parish,Louisiana,78.20
East Baton Rouge Parish,Louisiana,91.80
Evangeline Parish,Louisiana,87.50
La Salle Parish,Louisiana,83.40
Natchitoches Parish,Louisiana,84.00
Columbia County,Washington,82.50
Douglas County,Washington,86.80
Garfield County,Washington,80.20
Island County,Washington,81.40
Jefferson County,Washington,79.10
Kittitas County,Washington,75.80
Klickitat County,Washington,85.10
Lamoille County,Vermont,77.20
Orange County,Vermont,80.10
Washington County,Vermont,83.60
Windham County,Vermont,64.90
Alleghany County,Virginia,85.30
Appomattox County,Virginia,87.20
Arlington County,Virginia,93.00
Augusta County,Virginia,91.40
Bland County,Virginia,78.60
Brunswick County,Virginia,78.00
Campbell County,Virginia,90.60
Charles City County,Virginia,91.50
Catoosa County,Georgia,92.00
Clinch County,Georgia,85.50
Dade County,Georgia,86.10
Dooly County,Georgia,83.50
Early County,Georgia,85.00
Forsyth County,Georgia,92.80
Apache County,Arizona,70.00
Gila County,Arizona,67.30
Pima County,Arizona,88.10
Bradley County,Arkansas,79.70
Cleburne County,Arkansas,70.00
Cross County,Arkansas,89.20
Dallas County,Arkansas,76.20
Red River Parish,Louisiana,84.10
St. Tammany Parish,Louisiana,91.70
Clay County,Iowa,90.30
Clayton County,Iowa,84.40
Dallas County,Iowa,92.60
Des Moines County,Iowa,91.70
Greene County,Iowa,87.90
Hancock County,Iowa,88.90
Humboldt County,Iowa,89.90
Jasper County,Iowa,91.50
Louisa County,Iowa,86.90
Mitchell County,Iowa,90.60
Palo Alto County,Iowa,86.30
Poweshiek County,Iowa,84.40
Shelby County,Iowa,91.80
Wapello County,Iowa,90.40
Webster County,Iowa,91.50
Wright County,Iowa,86.20
Pacific County,Washington,61.10
Pend Oreille County,Washington,69.00
Skagit County,Washington,88.50
Stevens County,Washington,81.80
Thurston County,Washington,93.00
Walla Walla County,Washington,92.60
Charlotte County,Virginia,81.40
Chesterfield County,Virginia,94.40
Craig County,Virginia,77.70
Dickenson County,Virginia,87.00
Fauquier County,Virginia,92.40
Franklin County,Virginia,77.70
Frederick County,Virginia,92.10
Gloucester County,Virginia,90.20
Greensville County,Virginia,87.20
Henry County,Virginia,88.10
James City County,Virginia,90.10
Greene County,Arkansas,91.80
Izard County,Arkansas,79.20
Lincoln County,Arkansas,86.60
Monroe County,Arkansas,78.10
Pike County,Arkansas,79.90
Prairie County,Arkansas,81.80
Sharp County,Arkansas,74.90
Webster County,Georgia,73.50
White County,Georgia,66.30
Wilcox County,Georgia,82.40
Kalawao County,Hawaii,61.10
Bannock County,Idaho,92.40
Canyon County,Idaho,91.60
Elmore County,Idaho,83.40
Brown County,Kansas,85.70
Cheyenne County,Kansas,83.00
Gratiot County,Michigan,90.90
Houghton County,Michigan,76.40
Ingham County,Michigan,91.70
Iosco County,Michigan,57.50
Lapeer County,Michigan,90.20
Mecosta County,Michigan,76.20
Montcalm County,Michigan,83.00
Ogemaw County,Michigan,57.80
Oscoda County,Michigan,41.40
Saginaw County,Michigan,91.00
Van Buren County,Michigan,78.60
Becker County,Minnesota,70.40
Brown County,Minnesota,93.80
Clay County,Minnesota,93.00
Freeborn County,Minnesota,92.60
Navajo County,Arizona,62.60
Santa Cruz County,Arizona,85.70
Yavapai County,Arizona,82.30
Baxter County,Arkansas,83.00
Benton County,Arkansas,88.20
Chicot County,Arkansas,84.50
Cleveland County,Arkansas,84.10
Craighead County,Arkansas,92.00
Christian County,Illinois,90.30
Clinton County,Illinois,91.50
Clark County,Nevada,85.10
Lander County,Nevada,85.90
Lyon County,Nevada,87.90
Nye County,Nevada,80.70
Washoe County,Nevada,88.40
Carroll County,New Hampshire,52.90
McIntosh County,North Dakota,70.30
Morton County,North Dakota,93.50
Oliver County,North Dakota,83.50
Ramsey County,North Dakota,88.20
Sioux County,North Dakota,88.30
Ward County,North Dakota,93.60
Williams County,North Dakota,88.80
Ashtabula County,Ohio,85.40
Northumberland County,Pennsylvania,87.00
Schuylkill County,Pennsylvania,86.80
Union County,Pennsylvania,86.90
Westmoreland County,Pennsylvania,91.40
Bristol County,Rhode Island,91.80
La Paz County,Arizona,57.30
Cook County,Illinois,90.20
Anderson County,South Carolina,87.10
Beaufort County,South Carolina,69.80
Coos County,New Hampshire,66.50
Dorchester County,South Carolina,91.10
Florence County,South Carolina,89.80
Georgetown County,South Carolina,72.80
Lee County,South Carolina,87.40
Marion County,South Carolina,87.30
Oconee County,South Carolina,79.10
Clermont County,Ohio,92.80
York County,South Carolina,91.20
Bon Homme County,South Dakota,83.80
Buffalo County,South Dakota,87.40
Campbell County,South Dakota,70.80
Corson County,South Dakota,81.80
Deuel County,South Dakota,82.50
Grant County,South Dakota,87.60
Gregory County,South Dakota,77.30
Lawrence County,South Dakota,82.60
Washington County,Rhode Island,79.10
McPherson County,South Dakota,72.30
Minnehaha County,South Dakota,93.70
Perkins County,South Dakota,74.20
Roberts County,South Dakota,77.90
Tripp County,South Dakota,78.70
Yankton County,South Dakota,90.90
Campbell County,Tennessee,81.90
Charleston County,South Carolina,84.90
Cumberland County,Tennessee,84.50
Dickson County,Tennessee,91.80
Dyer County,Tennessee,90.90
Giles County,Tennessee,85.80
Hamilton County,Tennessee,90.50
Hardin County,Tennessee,76.30
Henry County,Tennessee,79.80
Jefferson County,Tennessee,84.50
Johnson County,Tennessee,80.30
Union County,South Carolina,84.60
McMinn County,Tennessee,89.40
Marion County,Tennessee,88.00
Meigs County,Tennessee,83.30
Monroe County,Tennessee,85.20
Perry County,Tennessee,68.70
Putnam County,Tennessee,90.70
Robertson County,Tennessee,92.80
Sequatchie County,Tennessee,86.70
Shelby County,Tennessee,88.10
Sullivan County,Tennessee,89.90
Wayne County,Tennessee,84.20
Lincoln County,South Dakota,93.10
Kay County,Oklahoma,85.60
Le Flore County,Oklahoma,88.00
McCurtain County,Oklahoma,83.40
Murray County,Oklahoma,79.30
Nowata County,Oklahoma,87.50
Okmulgee County,Oklahoma,85.90
Osage County,Oklahoma,86.10
Rogers County,Oklahoma,90.70
Stephens County,Oklahoma,87.70
Cocke County,Tennessee,84.70
Woods County,Oklahoma,78.90
Baker County,Oregon,79.80
Clatsop County,Oregon,73.10
Curry County,Oregon,82.60
San Patricio County,Texas,85.40
Lauderdale County,Tennessee,87.00
Taylor County,Texas,91.00
Terrell County,Texas,61.40
Tyler County,Texas,75.70
Val Verde County,Texas,83.90
Jackson County,Oregon,91.40
Klamath County,Oregon,83.20
Lane County,Oregon,93.50
Linn County,Oregon,92.60
Morrow County,Oregon,88.20
Jackson County,Oklahoma,84.80
Tillamook County,Oregon,59.00
Wallowa County,Oregon,76.30
Jefferson County,Texas,89.50
Kendall County,Texas,89.80
Kenedy County,Texas,63.10
Texas County,Oklahoma,87.90
Liberty County,Texas,87.20
Lipscomb County,Texas,83.50
Webb County,Texas,91.30
Wilbarger County,Texas,83.70
Winkler County,Texas,85.20
Yoakum County,Texas,88.80
Beaver County,Utah,77.90
Box Elder County,Utah,92.70
Emery County,Utah,83.10
Kane County,Utah,49.90
Yamhill County,Oregon,93.60
Allegheny County,Pennsylvania,90.60
Grayson County,Texas,87.30
Hardeman County,Texas,71.20
Harris County,Texas,89.80
Hood County,Texas,83.30
Houston County,Texas,75.10
Hudspeth County,Texas,76.90
Multnomah County,Oregon,93.80
Matagorda County,Texas,73.90
Montague County,Texas,78.90
Newton County,Texas,76.70
Parmer County,Texas,89.80
Pecos County,Texas,87.60
Reagan County,Texas,84.30
Red River County,Texas,80.10
Hancock County,Indiana,93.50
Lamar County,Texas,88.20
Jefferson County,Indiana,88.30
Knox County,Indiana,89.50
Lake County,Indiana,90.10
Miami County,Indiana,86.90
Morgan County,Indiana,92.80
Orange County,Indiana,85.80
Perry County,Indiana,88.00
Pike County,Kentucky,88.20
Russell County,Kentucky,74.10
Simpson County,Kentucky,90.80
Trimble County,Kentucky,87.00
Iron County,Utah,76.40
Martin County,Texas,89.00
Acadia Parish,Louisiana,90.00
Avoyelles Parish,Louisiana,85.50
Bossier Parish,Louisiana,91.60
Caddo Parish,Louisiana,91.20
Cook County,Minnesota,42.70
Goodhue County,Minnesota,92.10
Starr County,Texas,87.10
Harrison County,Indiana,91.90
