County,State,Value
Lewis and Clark County,Montana,94
Musselshell County,Montana,96.1
Richland County,Montana,95
Sweet Grass County,Montana,96.6
Arthur County,Nebraska,95.4
Brown County,Nebraska,98.2
Cedar County,Nebraska,98.3
Dawes County,Nebraska,89.4
Dodge County,Nebraska,90.9
Garden County,Nebraska,96.6
Lamar County,Mississippi,77.3
Holt County,Nebraska,97.1
Knox County,Nebraska,89.1
Madison County,Nebraska,88.2
Merrick County,Nebraska,96.2
Nemaha County,Nebraska,96.9
Phelps County,Nebraska,96.9
Rock County,Nebraska,98.5
Seward County,Nebraska,97.4
Thomas County,Nebraska,98.1
Wayne County,Nebraska,94.7
Douglas County,Nevada,89.6
Mineral County,Nevada,72.5
Cheshire County,New Hampshire,96.3
Strafford County,New Hampshire,93.8
Clinton County,Michigan,92.9
Sussex County,New Jersey,93.5
Cibola County,New Mexico,41.8
Lawrence County,Mississippi,66.7
Lee County,Mississippi,69.3
Lincoln County,Mississippi,68.4
Montgomery County,Mississippi,53
Oktibbeha County,Mississippi,59.2
Pontotoc County,Mississippi,80.1
Sharkey County,Mississippi,27.9
Union County,Mississippi,81
Washington County,Mississippi,27
Adair County,Missouri,94
Benton County,Missouri,97.1
Butler County,Missouri,90.8
Cedar County,Missouri,96.9
Clinton County,Missouri,95.5
Dallas County,Missouri,96.5
Dawson County,Montana,95.7
Henry County,Missouri,96.4
Alexander County,North Carolina,89.6
Anson County,North Carolina,47.2
Ashe County,North Carolina,95.5
Caswell County,North Carolina,62.5
Cleveland County,North Carolina,75.6
Durham County,North Carolina,46.4
Gates County,North Carolina,63.7
Harnett County,North Carolina,68.3
Iredell County,North Carolina,80.7
Lincoln County,North Carolina,89.4
Montgomery County,North Carolina,68.9
Onslow County,North Carolina,74
Person County,North Carolina,68.3
Hayes County,Nebraska,97.1
Swain County,North Carolina,66.6
Union County,North Carolina,79
Warren County,North Carolina,38.8
Wilson County,North Carolina,52
Burke County,North Dakota,97.8
Dunn County,North Dakota,84.9
Hettinger County,North Dakota,96.2
McLean County,North Dakota,91
Pierce County,North Dakota,94.1
Slope County,North Dakota,97.5
Wells County,North Dakota,98.9
Athens County,Ohio,91.8
Champaign County,Ohio,94.7
Mercer County,New Jersey,61.4
Delaware County,Ohio,89.7
Gallia County,Ohio,94.7
Greene County,Ohio,86.4
Hardin County,Ohio,96.7
Holmes County,Ohio,98.7
Licking County,Ohio,93.2
Marion County,Ohio,91.1
Morgan County,Ohio,93.2
Paulding County,Ohio,95.7
Ross County,Ohio,90.7
Shelby County,Ohio,94.7
Van Wert County,Ohio,96.6
Alfalfa County,Oklahoma,89.4
Caddo County,Oklahoma,63.1
Franklin County,Missouri,96.8
Creek County,Oklahoma,79.7
Garvin County,Oklahoma,81.5
De Baca County,New Mexico,87.3
DoÃ±a Ana Count,New Mexico,74.1
Mora County,New Mexico,70.9
San Miguel County,New Mexico,66.6
Valencia County,New Mexico,73.2
Cattaraugus County,New York,92.9
Columbia County,New York,90.6
Essex County,New York,94.2
Montgomery County,New York,90.6
Ontario County,New York,93.7
Rockingham County,North Carolina,75.7
Schoharie County,New York,95.9
Tompkins County,New York,82.6
Wyoming County,New York,91.6
Berks County,Pennsylvania,83.2
Butler County,Pennsylvania,96.6
Carbon County,Pennsylvania,95.8
Columbia County,Pennsylvania,95.4
Forest County,Pennsylvania,76.9
Fulton County,Pennsylvania,97.3
Lebanon County,Pennsylvania,91
Lycoming County,Pennsylvania,92.6
Perry County,Pennsylvania,97.4
Tioga County,Pennsylvania,97.3
Wyoming County,Pennsylvania,97.4
Coshocton County,Ohio,97
Cherokee County,South Carolina,75
Dillon County,South Carolina,48
Greenville County,South Carolina,73.8
Hampton County,South Carolina,42.7
McCormick County,South Carolina,48.7
Pickens County,South Carolina,88.7
Aurora County,South Dakota,95.1
Brown County,South Dakota,93.2
Charles Mix County,South Dakota,65
Edmunds County,South Dakota,97.8
Hamlin County,South Dakota,96.7
Hughes County,South Dakota,85.7
Lake County,South Dakota,96.2
Marshall County,South Dakota,85.4
Sully County,South Dakota,96.6
Anderson County,Tennessee,91.9
Bedford County,Tennessee,81.8
Bledsoe County,Tennessee,93.6
Bradley County,Tennessee,90.3
Chester County,Tennessee,87.7
Crockett County,Tennessee,78.7
Fayette County,Tennessee,69.2
Grainger County,Tennessee,97
Hancock County,Tennessee,98
Hickman County,Tennessee,92.8
Lawrence County,Tennessee,95.7
Madison County,Tennessee,59.2
Moore County,Tennessee,95.4
Overton County,Tennessee,97.7
Roane County,Tennessee,94.4
Rensselaer County,New York,87.5
Trousdale County,Tennessee,87.1
Washington County,Tennessee,91.6
Harmon County,Oklahoma,73.2
Haskell County,Oklahoma,74.9
Johnston County,Oklahoma,73.1
Kiowa County,Oklahoma,80.2
Major County,Oklahoma,91
Noble County,Oklahoma,84.2
Ottawa County,Oklahoma,69
Seminole County,Oklahoma,68.5
Tillman County,Oklahoma,73.5
Columbia County,Oregon,92.5
Grant County,Oregon,95
Providence County,Rhode Island,73.4
Union County,Oregon,93.1
Bedford County,Pennsylvania,98
Glasscock County,Texas,85.2
Goliad County,Texas,83.7
Gregg County,Texas,67.3
Guadalupe County,Texas,79.8
Hartley County,Texas,87
Hays County,Texas,80.7
Hockley County,Texas,78.5
Hunt County,Texas,81.6
Jasper County,Texas,77.7
Karnes County,Texas,70.2
King County,Texas,93.7
Lamb County,Texas,74.4
Leon County,Texas,84.9
Pennington County,South Dakota,83.6
Smith County,Tennessee,94.9
Madison County,Texas,67
Medina County,Texas,85.6
Mitchell County,Texas,68.4
Morris County,Texas,69.7
Nueces County,Texas,81.5
Palo Pinto County,Texas,87.1
Polk County,Texas,77.3
Reeves County,Texas,77.2
San Augustine County,Texas,71.9
Schleicher County,Texas,80.3
Sherman County,Texas,88.3
Tarrant County,Texas,66.6
Trinity County,Texas,84.3
Walker County,Texas,67.1
Wharton County,Texas,72.2
Cleveland County,Oklahoma,79.3
Marion County,Oregon,78.2
Young County,Texas,90.3
Cache County,Utah,89.1
Garfield County,Utah,94.1
Weakley County,Tennessee,88.9
Williamson County,Tennessee,89.4
Andrews County,Texas,79.5
Bandera County,Texas,92.8
Bell County,Texas,61.4
Brazos County,Texas,73.3
Callahan County,Texas,93.9
Childress County,Texas,82
Coleman County,Texas,88.2
Llano County,Texas,94.9
Crosby County,Texas,79
Delta County,Texas,85.3
Duval County,Texas,87
Erath County,Texas,85.6
Floyd County,Texas,76.3
Frio County,Texas,77.4
Gillespie County,Texas,91.3
New Kent County,Virginia,81.7
Northumberland County,Virginia,71.4
Rappahannock County,Virginia,92.7
Smyth County,Virginia,95.8
Stafford County,Virginia,72.5
Danville city,Virginia,47.7
Franklin city,Virginia,39.4
Lynchburg city,Virginia,64.4
Wilson County,Texas,89.1
Portsmouth city,Virginia,41.6
Williamsburg city,Virginia,74
Chelan County,Washington,79.3
Kitsap County,Washington,82.6
Skamania County,Washington,92.8
Whitman County,Washington,84.6
Clay County,West Virginia,98.8
Hancock County,West Virginia,95.7
Lewis County,West Virginia,97.9
Colorado County,Texas,75.1
Pleasants County,West Virginia,97.3
Ritchie County,West Virginia,98.7
Tucker County,West Virginia,98.7
Wirt County,West Virginia,98.5
Burnett County,Wisconsin,91.6
Dane County,Wisconsin,84.7
Dodge County,Wisconsin,93.8
Eau Claire County,Wisconsin,93.1
Florence County,Wisconsin,97.4
La Crosse County,Wisconsin,92.1
Lincoln County,Wisconsin,97.2
Menominee County,Wisconsin,10.7
Outagamie County,Wisconsin,91.3
Price County,Wisconsin,97.1
Shawano County,Wisconsin,88.8
Norton city,Virginia,88.7
Waupaca County,Wisconsin,97.1
Campbell County,Wyoming,93.2
Goshen County,Wyoming,94.5
Uinta County,Wyoming,92.4
Aguadilla Municipio,Puerto Rico,83
Millard County,Utah,87.6
Rich County,Utah,97
Sevier County,Utah,94.9
Wayne County,Utah,94.8
Grand Isle County,Vermont,95.3
Albemarle County,Virginia,80.6
Amherst County,Virginia,76.7
Botetourt County,Virginia,94.9
Mercer County,West Virginia,91.6
Dinwiddie County,Virginia,63.9
Fluvanna County,Virginia,80.7
Greene County,Virginia,87.6
King and Queen County,Virginia,67.1
Louisa County,Virginia,78.4
Conecuh County,Alabama,51.3
Covington County,Alabama,84.8
DeKalb County,Alabama,84.5
Escambia County,Alabama,62.1
Greene County,Alabama,17.4
Houston County,Alabama,70
Washburn County,Wisconsin,96.4
Lauderdale County,Alabama,86.4
Mobile County,Alabama,60.2
Sumter County,Alabama,24.2
Tuscaloosa County,Alabama,66.3
Winston County,Alabama,95.6
Anchorage Municipality,Alaska,66
Denali Borough,Alaska,89.6
Skagway Municipality,Alaska,91.4
Carroll County,Virginia,97.1
Alameda County,California,43
Barceloneta Municipio,Puerto Rico,80.7
BayamÃ_n Municipi,Puerto Rico,78.3
CanÃ_vanas Municipi,Puerto Rico,61.2
Ciales Municipio,Puerto Rico,89.5
Dorado Municipio,Puerto Rico,69.5
Gurabo Municipio,Puerto Rico,72.5
Juncos Municipio,Puerto Rico,71.7
Las Piedras Municipio,Puerto Rico,70.5
Moca Municipio,Puerto Rico,89.5
PeÃ±uelas Municipi,Puerto Rico,81.8
Salinas Municipio,Puerto Rico,67.4
Lamar County,Alabama,86.7
Villalba Municipio,Puerto Rico,82.1
Barbour County,Alabama,48
Butler County,Alabama,54.4
Cherokee County,Alabama,92.7
Marin County,California,80
Monterey County,California,55.6
Haines Borough,Alaska,83.2
Washington County,Arkansas,79.9
Sacramento County,California,57.5
San Bernardino County,California,56.7
Trujillo Alto Municipio,Puerto Rico,72.1
Charlotte County,Florida,90
Dixie County,Florida,88.8
Escambia County,Florida,68.9
Franklin County,Florida,82.6
Placer County,California,83.5
San Mateo County,California,53.4
Sonoma County,California,76.8
Ventura County,California,68.7
Cheyenne County,Colorado,93.2
Costilla County,Colorado,68
San Luis Obispo County,California,82.6
Lassen County,California,73.2
Los Angeles County,California,50.3
Hillsborough County,Florida,71.3
Logan County,Colorado,89
Montezuma County,Colorado,81.1
Park County,Colorado,94.7
Prowers County,Colorado,81
Routt County,Colorado,94.8
Sedgwick County,Colorado,92.2
Yuma County,Colorado,88.2
Arapahoe County,Colorado,72.7
Eagle County,Colorado,83.2
Garfield County,Colorado,82.2
Jackson County,Colorado,92.5
Fresno County,California,55.4
Humboldt County,California,81.7
New Haven County,Connecticut,74.8
Kent County,Delaware,67.8
New Castle County,Delaware,65.5
Bay County,Florida,82.2
Angelina County,Texas,72.1
Aransas County,Texas,87.4
Atascosa County,Texas,84.9
Austin County,Texas,78.8
Bailey County,Texas,75.3
Baylor County,Texas,91.5
Bexar County,Texas,72.9
Bosque County,Texas,89.9
Brewster County,Texas,86.6
Briscoe County,Texas,87.5
Caldwell County,Texas,75.8
Ohio County,West Virginia,93.2
Pendleton County,West Virginia,96.2
Pocahontas County,West Virginia,97.8
Randolph County,West Virginia,97.3
Roane County,West Virginia,98.4
Tyler County,West Virginia,99
Wetzel County,West Virginia,98.7
Wood County,West Virginia,96.4
Ashland County,Wisconsin,84.6
Barron County,Wisconsin,96.1
Buffalo County,Wisconsin,97.5
Calumet County,Wisconsin,94.3
Chippewa County,Wisconsin,95.3
Columbia County,Wisconsin,95.8
Crawford County,Wisconsin,96.6
Hatillo Municipio,Puerto Rico,87.3
Hormigueros Municipio,Puerto Rico,81.2
Isabela Municipio,Puerto Rico,83.4
Jayuya Municipio,Puerto Rico,90.7
Lajas Municipio,Puerto Rico,80.6
LoÃ_za Municipi,Puerto Rico,26.5
Luquillo Municipio,Puerto Rico,65.5
Maunabo Municipio,Puerto Rico,47.9
Morovis Municipio,Puerto Rico,88.4
Naguabo Municipio,Puerto Rico,71.1
Orocovis Municipio,Puerto Rico,86.7
RincÃ_n Municipi,Puerto Rico,85.7
RÃ_o Grande Municipi,Puerto Rico,61.9
San GermÃ¡n Municipi,Puerto Rico,83.4
San SebastiÃ¡n Municipi,Puerto Rico,88.5
St. Clair County,Illinois,64.6
Warren County,Illinois,91.3
Williamson County,Illinois,92.7
Bartholomew County,Indiana,89.6
Brown County,Indiana,97.6
Clinton County,Indiana,91
Delaware County,Indiana,89.1
Floyd County,Indiana,90.4
Fountain County,Indiana,97.5
Fulton County,Indiana,95
Grant County,Indiana,88.2
Hendricks County,Indiana,90.1
Jasper County,Indiana,95.8
LaPorte County,Indiana,84.1
Monroe County,Indiana,87.8
Parke County,Indiana,96.1
Putnam County,Indiana,93.4
Cameron County,Texas,87
Carson County,Texas,93.9
Cass County,Texas,79
Chambers County,Texas,78.6
Clay County,Texas,95.1
Collingsworth County,Texas,76.5
Comal County,Texas,89.5
Crockett County,Texas,83.1
Culberson County,Texas,78.9
Dallas County,Texas,53.5
Douglas County,Wisconsin,93.2
Forest County,Wisconsin,82.7
Green County,Wisconsin,96.6
Jefferson County,Wisconsin,94
Juneau County,Wisconsin,94
Kewaunee County,Wisconsin,97
Marathon County,Wisconsin,91.3
Page County,Virginia,95.9
Toa Baja Municipio,Puerto Rico,70.2
Utuado Municipio,Puerto Rico,92.7
Vega Alta Municipio,Puerto Rico,71.2
Yabucoa Municipio,Puerto Rico,65.6
Yauco Municipio,Puerto Rico,83
Baldwin County,Alabama,85.7
Clay County,Alabama,81.7
Crenshaw County,Alabama,72.6
Fayette County,Alabama,86.5
Jefferson County,Alabama,53
Marengo County,Alabama,46.4
Morgan County,Alabama,79.8
St. Clair County,Alabama,88.2
Scott County,Indiana,97.9
Sullivan County,Indiana,93.7
Vigo County,Indiana,88.3
Appanoose County,Iowa,97.7
Buena Vista County,Iowa,80.7
Cass County,Iowa,97.7
Glynn County,Georgia,67.6
Greene County,Georgia,56.6
Haralson County,Georgia,92.8
Houston County,Georgia,63.3
Jefferson County,Georgia,42.6
Long County,Georgia,62.4
Macon County,Georgia,35.1
Monroe County,Georgia,73.3
Oconee County,Georgia,88.4
Pickens County,Georgia,95.7
Deaf Smith County,Texas,77.8
Denton County,Texas,75
Dickens County,Texas,84
Donley County,Texas,89.9
Eastland County,Texas,89.9
Ellis County,Texas,78.6
Falls County,Texas,60.6
Fisher County,Texas,86.7
Foard County,Texas,90.6
Freestone County,Texas,73.1
Northampton County,Virginia,57.9
Nottoway County,Virginia,56.6
Orange County,Virginia,82.4
Pittsylvania County,Virginia,75.5
Prince George County,Virginia,61.1
Marinette County,Wisconsin,97.1
Oneida County,Wisconsin,96.6
Ozaukee County,Wisconsin,94.9
Pepin County,Wisconsin,98.2
Pierce County,Wisconsin,96.6
Portage County,Wisconsin,94.2
Racine County,Wisconsin,79.7
Richland County,Wisconsin,97.3
Sauk County,Wisconsin,94.5
Sawyer County,Wisconsin,79.3
Washington County,Alabama,65.5
Fairbanks North Star Borough,Alaska,77
Southeast Fairbanks Census Area,Alaska,80.4
Yell County,Arkansas,86.7
Colusa County,California,64.7
Inyo County,California,74.1
Merced County,California,58
Plumas County,California,89
San Joaquin County,California,51
Sierra County,California,93.3
Putnam County,Georgia,67.9
Schley County,Georgia,73
Stewart County,Georgia,28
Telfair County,Georgia,57
Treutlen County,Georgia,65.2
Walton County,Georgia,80.1
Clark County,Kansas,92.4
Coffey County,Kansas,96.5
Comanche County,Kansas,96.5
Douglas County,Kansas,84.5
Finney County,Kansas,77
Gray County,Kansas,93.4
Haskell County,Kansas,85.5
Kearny County,Kansas,87.3
Lane County,Kansas,95.2
Lyon County,Kansas,83.5
Mitchell County,Kansas,98
Neosho County,Kansas,94.1
Osage County,Kansas,96.9
Pratt County,Kansas,94.1
Richmond County,Virginia,64.8
Roanoke County,Virginia,90
Rockingham County,Virginia,93.3
Shenandoah County,Virginia,93
Surry County,Virginia,51.3
Sussex County,Virginia,39.3
Washington County,Virginia,97
Westmoreland County,Virginia,65.9
York County,Virginia,76.4
Chesapeake city,Virginia,62.6
Covington city,Virginia,84.1
Fairfax city,Virginia,69.6
Sheboygan County,Wisconsin,89.9
Taylor County,Wisconsin,97.9
Walworth County,Wisconsin,91.9
Waukesha County,Wisconsin,93.3
Waushara County,Wisconsin,93.9
Albany County,Wyoming,90.1
Carbon County,Wyoming,88.8
Fremont County,Wyoming,74.3
Johnson County,Wyoming,96.5
Lincoln County,Wyoming,95.4
Sublette County,Wyoming,93.2
Tulare County,California,60.1
Bent County,Colorado,79.2
Clear Creek County,Colorado,95.3
Custer County,Colorado,95.3
El Paso County,Colorado,79.8
Grand County,Colorado,93.5
Hinsdale County,Colorado,95.1
Jefferson County,Colorado,88.4
Kit Carson County,Colorado,88.5
Mineral County,Colorado,97.3
Otero County,Colorado,78.5
Rio Grande County,Colorado,78.3
Summit County,Colorado,89.7
Litchfield County,Connecticut,93.9
Bradford County,Florida,76.4
Rice County,Kansas,91.4
Saline County,Kansas,87.6
Sheridan County,Kansas,96.8
Sumner County,Kansas,94.1
Wyandotte County,Kansas,54.6
Anderson County,Kentucky,95.5
Ballard County,Kentucky,94.7
Boyd County,Kentucky,94.7
Campbell County,Kentucky,94.3
Clark County,Kentucky,92.2
Crittenden County,Kentucky,97.7
Floyd County,Kentucky,98.2
Green County,Kentucky,95.7
Hardin County,Kentucky,80.5
Jessamine County,Kentucky,92.9
Larue County,Kentucky,93.9
Lincoln County,Kentucky,95.2
Prince William County,Virginia,57.8
Galax city,Virginia,85.8
Lexington city,Virginia,85.2
Manassas city,Virginia,61.7
Manassas Park city,Virginia,55.9
Norfolk city,Virginia,47.1
Petersburg city,Virginia,16.1
Radford city,Virginia,87
Staunton city,Virginia,83.7
Virginia Beach city,Virginia,67.7
Winchester city,Virginia,74.5
Benton County,Washington,82.4
Clark County,Washington,85.4
Sweetwater County,Wyoming,88.5
Teton County,Wyoming,88.4
Adjuntas Municipio,Puerto Rico,93.1
Aguas Buenas Municipio,Puerto Rico,72.5
AÃ±asco Municipi,Puerto Rico,82
Arroyo Municipio,Puerto Rico,53.5
Sanpete County,Utah,90.4
Summit County,Utah,90.5
Uintah County,Utah,86.6
Washington County,Utah,89.7
Bennington County,Vermont,96.6
Chittenden County,Vermont,92.5
Franklin County,Vermont,95.6
Clay County,Florida,81.8
DeSoto County,Florida,66.2
Gadsden County,Florida,35.9
Hamilton County,Florida,59.8
Leon County,Florida,63
Manatee County,Florida,81.9
Martin County,Florida,87.3
Pasco County,Florida,88.2
Seminole County,Florida,78.2
Walton County,Florida,87.8
Ben Hill County,Georgia,59.2
Bryan County,Georgia,80.2
McCreary County,Kentucky,91.4
Marshall County,Kentucky,98.3
Menifee County,Kentucky,96.5
Nicholas County,Kentucky,97.9
Oldham County,Kentucky,91
Owsley County,Kentucky,98.7
Pulaski County,Kentucky,96.1
Scott County,Kentucky,89.9
Warren County,Kentucky,83.6
Wolfe County,Kentucky,98.8
Assumption Parish,Louisiana,66.8
Caldwell Parish,Louisiana,81.1
East Baton Rouge Parish,Louisiana,48.8
Evangeline Parish,Louisiana,69
La Salle Parish,Louisiana,85.2
Natchitoches Parish,Louisiana,54.3
Columbia County,Washington,93
Douglas County,Washington,79.6
Garfield County,Washington,93.8
Island County,Washington,86.1
Jefferson County,Washington,91
Kittitas County,Washington,89.3
Klickitat County,Washington,87.7
Lamoille County,Vermont,96.7
Orange County,Vermont,97
Washington County,Vermont,96.1
Windham County,Vermont,95.3
Alleghany County,Virginia,93.2
Appomattox County,Virginia,77.5
Arlington County,Virginia,71.7
Augusta County,Virginia,93.4
Bland County,Virginia,95.5
Brunswick County,Virginia,40.4
Campbell County,Virginia,82.1
Charles City County,Virginia,40.9
Catoosa County,Georgia,93.6
Clinch County,Georgia,67.4
Dade County,Georgia,96
Dooly County,Georgia,45.6
Early County,Georgia,48.4
Forsyth County,Georgia,85.4
Apache County,Arizona,23.3
Gila County,Arizona,76.8
Pima County,Arizona,74.3
Bradley County,Arkansas,60.3
Cleburne County,Arkansas,96.8
Cross County,Arkansas,75.5
Dallas County,Arkansas,55.2
Red River Parish,Louisiana,59
St. Tammany Parish,Louisiana,83.6
Clay County,Iowa,96.5
Clayton County,Iowa,97.8
Dallas County,Iowa,92.2
Des Moines County,Iowa,91
Greene County,Iowa,97.6
Hancock County,Iowa,96.6
Humboldt County,Iowa,96
Jasper County,Iowa,96.7
Louisa County,Iowa,90.2
Mitchell County,Iowa,98.6
Palo Alto County,Iowa,97.8
Poweshiek County,Iowa,94.9
Shelby County,Iowa,97.9
Wapello County,Iowa,92.1
Webster County,Iowa,92.3
Wright County,Iowa,94.8
Pacific County,Washington,87.4
Pend Oreille County,Washington,91.6
Skagit County,Washington,83.4
Stevens County,Washington,89.4
Thurston County,Washington,82.4
Walla Walla County,Washington,84.5
Charlotte County,Virginia,67.3
Chesterfield County,Virginia,68.3
Craig County,Virginia,98.7
Dickenson County,Virginia,98.8
Fauquier County,Virginia,85.3
Franklin County,Virginia,88.5
Frederick County,Virginia,89.3
Gloucester County,Virginia,87.2
Greensville County,Virginia,38.5
Henry County,Virginia,72.9
James City County,Virginia,80.3
Greene County,Arkansas,96.4
Izard County,Arkansas,95.8
Lincoln County,Arkansas,66.6
Monroe County,Arkansas,56.3
Pike County,Arkansas,90
Prairie County,Arkansas,86.4
Sharp County,Arkansas,96
Webster County,Georgia,54
White County,Georgia,95.1
Wilcox County,Georgia,61.7
Kalawao County,Hawaii,26.7
Bannock County,Idaho,89.8
Canyon County,Idaho,83
Elmore County,Idaho,82.2
Brown County,Kansas,85.1
Cheyenne County,Kansas,97.7
Gratiot County,Michigan,90.6
Houghton County,Michigan,94.5
Ingham County,Michigan,76.2
Iosco County,Michigan,96.4
Lapeer County,Michigan,95.5
Mecosta County,Michigan,93.7
Montcalm County,Michigan,94.3
Ogemaw County,Michigan,97.1
Oscoda County,Michigan,97.7
Saginaw County,Michigan,74.6
Van Buren County,Michigan,86.7
Becker County,Minnesota,88.4
Brown County,Minnesota,97.5
Clay County,Minnesota,92.7
Freeborn County,Minnesota,93.2
Navajo County,Arizona,49.3
Santa Cruz County,Arizona,73.5
Yavapai County,Arizona,89.3
Baxter County,Arkansas,96.9
Benton County,Arkansas,82.6
Chicot County,Arkansas,41.2
Cleveland County,Arkansas,85.8
Craighead County,Arkansas,81.2
Christian County,Illinois,96.6
Clinton County,Illinois,93.4
Clark County,Nevada,60.9
Lander County,Nevada,84
Lyon County,Nevada,85
Nye County,Nevada,85.9
Washoe County,Nevada,76.9
Carroll County,New Hampshire,97.5
McIntosh County,North Dakota,98.1
Morton County,North Dakota,93.6
Oliver County,North Dakota,97.3
Ramsey County,North Dakota,87.7
Sioux County,North Dakota,12.6
Ward County,North Dakota,90.3
Williams County,North Dakota,92.1
Ashtabula County,Ohio,92.7
Northumberland County,Pennsylvania,95.4
Schuylkill County,Pennsylvania,94.4
Union County,Pennsylvania,87.7
Westmoreland County,Pennsylvania,95.3
Bristol County,Rhode Island,95.7
La Paz County,Arizona,69.8
Cook County,Illinois,55.4
Anderson County,South Carolina,80.1
Beaufort County,South Carolina,71.9
Coos County,New Hampshire,96.9
Dorchester County,South Carolina,67.8
Florence County,South Carolina,54.9
Georgetown County,South Carolina,63.2
Lee County,South Carolina,33.4
Marion County,South Carolina,40.6
Oconee County,South Carolina,87.8
Clermont County,Ohio,95.9
York County,South Carolina,74.8
Bon Homme County,South Dakota,89.8
Buffalo County,South Dakota,14.8
Campbell County,South Dakota,98.3
Corson County,South Dakota,29.7
Deuel County,South Dakota,97.5
Grant County,South Dakota,97.1
Gregory County,South Dakota,89.6
Lawrence County,South Dakota,94.4
Washington County,Rhode Island,93.8
McPherson County,South Dakota,98.2
Minnehaha County,South Dakota,88.1
Perkins County,South Dakota,96.9
Roberts County,South Dakota,61.7
Tripp County,South Dakota,83.1
Yankton County,South Dakota,92.8
Campbell County,Tennessee,97.7
Charleston County,South Carolina,64.2
Cumberland County,Tennessee,96.8
Dickson County,Tennessee,91.8
Dyer County,Tennessee,82
Giles County,Tennessee,86.4
Hamilton County,Tennessee,73.9
Hardin County,Tennessee,93.7
Henry County,Tennessee,89.2
Jefferson County,Tennessee,94.5
Johnson County,Tennessee,96.2
Union County,South Carolina,66.6
McMinn County,Tennessee,91.7
Marion County,Tennessee,93.9
Meigs County,Tennessee,96.5
Monroe County,Tennessee,93.6
Perry County,Tennessee,95.8
Putnam County,Tennessee,92
Robertson County,Tennessee,87.4
Sequatchie County,Tennessee,96
Shelby County,Tennessee,40.6
Sullivan County,Tennessee,95.1
Wayne County,Tennessee,92.3
Lincoln County,South Dakota,96.1
Kay County,Oklahoma,80.2
Le Flore County,Oklahoma,75.1
McCurtain County,Oklahoma,67.1
Murray County,Oklahoma,78
Nowata County,Oklahoma,69
Okmulgee County,Oklahoma,65.8
Osage County,Oklahoma,66
Rogers County,Oklahoma,75.3
Stephens County,Oklahoma,85.1
Cocke County,Tennessee,95.1
Woods County,Oklahoma,88.4
Baker County,Oregon,94.6
Clatsop County,Oregon,90.9
Curry County,Oregon,92
San Patricio County,Texas,85.9
Lauderdale County,Tennessee,62
Taylor County,Texas,79.4
Terrell County,Texas,84.1
Tyler County,Texas,82.4
Val Verde County,Texas,85
Jackson County,Oregon,88.7
Klamath County,Oregon,85.9
Lane County,Oregon,88.3
Linn County,Oregon,90.6
Morrow County,Oregon,77.7
Jackson County,Oklahoma,72.8
Tillamook County,Oregon,91.5
Wallowa County,Oregon,96
Jefferson County,Texas,52.2
Kendall County,Texas,90.7
Kenedy County,Texas,87.5
Texas County,Oklahoma,75.7
Liberty County,Texas,77.2
Lipscomb County,Texas,86.2
Webb County,Texas,88
Wilbarger County,Texas,78.2
Winkler County,Texas,73.7
Yoakum County,Texas,74.5
Beaver County,Utah,89
Box Elder County,Utah,91.8
Emery County,Utah,93.9
Kane County,Utah,95.7
Yamhill County,Oregon,85.4
Allegheny County,Pennsylvania,81.5
Grayson County,Texas,83.9
Hardeman County,Texas,85.5
Harris County,Texas,56.6
Hood County,Texas,92.6
Houston County,Texas,67
Hudspeth County,Texas,78.8
Multnomah County,Oregon,76.5
Matagorda County,Texas,71.2
Montague County,Texas,93.2
Newton County,Texas,76.9
Parmer County,Texas,77.6
Pecos County,Texas,79.4
Reagan County,Texas,77.1
Red River County,Texas,76.5
Hancock County,Indiana,95.2
Lamar County,Texas,79.3
Jefferson County,Indiana,95.2
Knox County,Indiana,94.9
Lake County,Indiana,64.4
Miami County,Indiana,91.8
Morgan County,Indiana,97.7
Orange County,Indiana,97
Perry County,Indiana,96
Pike County,Kentucky,98
Russell County,Kentucky,96.5
Simpson County,Kentucky,87.3
Trimble County,Kentucky,96.4
Iron County,Utah,90.7
Martin County,Texas,84.7
Acadia Parish,Louisiana,79.5
Avoyelles Parish,Louisiana,67
Bossier Parish,Louisiana,72.2
Caddo Parish,Louisiana,49
Cook County,Minnesota,88.1
Goodhue County,Minnesota,94.6
Starr County,Texas,96.1
Harrison County,Indiana,97.4
Jackson County,Minnesota,95.8
Lake County,Minnesota,97.7
Marshall County,Minnesota,96.6
Cheboygan County,Michigan,93.5
Rush County,Indiana,97.4
St. Joseph County,Indiana,78.7
Spencer County,Indiana,96.9
Tippecanoe County,Indiana,84
Union County,Kentucky,85.5
Wabash County,Indiana,96.6
Washington County,Indiana,98.1
Wayne County,Indiana,90.2
Allamakee County,Iowa,96
Buchanan County,Iowa,97.8
Carroll County,Iowa,97.3
Concordia Parish,Louisiana,57.4
East Feliciana Parish,Louisiana,53.2
Houston County,Minnesota,97.6
Lafourche Parish,Louisiana,79.4
Nobles County,Minnesota,75.8
Pine County,Minnesota,91.9
Polk County,Minnesota,93.3
Rock County,Minnesota,96.7
Vanderburgh County,Indiana,86.2
Wabasha County,Minnesota,96.9
Washington County,Minnesota,87.8
Grand Traverse County,Michigan,94.7
Mississippi County,Missouri,74.1
Iberia Parish,Louisiana,62.2
Nodaway County,Missouri,94.5
Hancock County,Georgia,24.4
Hart County,Georgia,77.4
Irwin County,Georgia,71.4
