County,State,Value
Genesee County,Michigan,0.5
Jackson County,Missouri,0.5
Johnson County,Missouri,0.5
Lawrence County,Missouri,0.9
Macon County,Missouri,0.2
Miller County,Missouri,0.5
Oregon County,Missouri,1.2
Pike County,Missouri,0.2
Randolph County,Missouri,0.3
Ste. Genevieve County,Missouri,0.3
Scott County,Missouri,0.2
Texas County,Missouri,0.7
Wright County,Missouri,0.6
Broadwater County,Montana,1.3
Pope County,Illinois,0.6
Gallatin County,Montana,0.9
Judith Basin County,Montana,0.8
Lewis and Clark County,Montana,2.1
Musselshell County,Montana,1.3
Richland County,Montana,1.7
Sweet Grass County,Montana,0.4
Arthur County,Nebraska,0.4
Brown County,Nebraska,0.3
Cedar County,Nebraska,0.2
Dawes County,Nebraska,3.9
Dodge County,Nebraska,0.5
Garden County,Nebraska,0.6
Lamar County,Mississippi,0.2
Holt County,Nebraska,0.3
Knox County,Nebraska,9
Madison County,Nebraska,1.1
Merrick County,Nebraska,0.4
Nemaha County,Nebraska,0.3
Phelps County,Nebraska,0.4
Rock County,Nebraska,0.6
Seward County,Nebraska,0.3
Thomas County,Nebraska,0.2
Wayne County,Nebraska,0.3
Douglas County,Nevada,1.9
Mineral County,Nevada,15.5
Cheshire County,New Hampshire,0.3
Strafford County,New Hampshire,0.2
Clinton County,Michigan,0.4
Sussex County,New Jersey,0.2
Cibola County,New Mexico,41
Lawrence County,Mississippi,0.1
Lee County,Mississippi,0.2
Lincoln County,Mississippi,0.2
Montgomery County,Mississippi,0.1
Oktibbeha County,Mississippi,0.2
Pontotoc County,Mississippi,0.2
Sharkey County,Mississippi,0.1
Union County,Mississippi,0.2
Washington County,Mississippi,0.1
Adair County,Missouri,0.3
Benton County,Missouri,0.6
Butler County,Missouri,0.5
Cedar County,Missouri,0.6
Clinton County,Missouri,0.7
Dallas County,Missouri,0.8
Dawson County,Montana,1.7
Henry County,Missouri,0.5
Alexander County,North Carolina,0.3
Anson County,North Carolina,0.6
Ashe County,North Carolina,0.2
Caswell County,North Carolina,0.4
Cleveland County,North Carolina,0.2
Durham County,North Carolina,0.5
Gates County,North Carolina,0.5
Harnett County,North Carolina,1.2
Iredell County,North Carolina,0.3
Lincoln County,North Carolina,0.3
Montgomery County,North Carolina,0.4
Onslow County,North Carolina,0.7
Person County,North Carolina,0.7
Hayes County,Nebraska,0.2
Swain County,North Carolina,27
Union County,North Carolina,0.4
Warren County,North Carolina,5
Wilson County,North Carolina,0.3
Burke County,North Dakota,0.8
Dunn County,North Dakota,12.7
Hettinger County,North Dakota,2.1
McLean County,North Dakota,7
Pierce County,North Dakota,3.9
Slope County,North Dakota,2.2
Wells County,North Dakota,0.3
Athens County,Ohio,0.3
Champaign County,Ohio,0.4
Mercer County,New Jersey,0.3
Delaware County,Ohio,0.1
Gallia County,Ohio,0.4
Greene County,Ohio,0.3
Hardin County,Ohio,0.2
Holmes County,Ohio,0.1
Licking County,Ohio,0.3
Marion County,Ohio,0.2
Morgan County,Ohio,0.3
Paulding County,Ohio,0.3
Ross County,Ohio,0.3
Shelby County,Ohio,0.2
Van Wert County,Ohio,0.1
Alfalfa County,Oklahoma,2.9
Caddo County,Oklahoma,24.5
Franklin County,Missouri,0.3
Creek County,Oklahoma,10
Garvin County,Oklahoma,7.8
De Baca County,New Mexico,0.6
DoÃ±a Ana Count,New Mexico,1.5
Mora County,New Mexico,1.3
San Miguel County,New Mexico,1.7
Valencia County,New Mexico,3.8
Cattaraugus County,New York,3
Columbia County,New York,0.2
Essex County,New York,0.3
Montgomery County,New York,0.3
Ontario County,New York,0.3
Rockingham County,North Carolina,0.4
Schoharie County,New York,0.2
Tompkins County,New York,0.4
Wyoming County,New York,0.3
Berks County,Pennsylvania,0.3
Butler County,Pennsylvania,0.1
Carbon County,Pennsylvania,0.2
Columbia County,Pennsylvania,0.1
Forest County,Pennsylvania,0.2
Fulton County,Pennsylvania,0.2
Lebanon County,Pennsylvania,0.2
Lycoming County,Pennsylvania,0.2
Perry County,Pennsylvania,0.2
Tioga County,Pennsylvania,0.2
Wyoming County,Pennsylvania,0.2
Coshocton County,Ohio,0.2
Cherokee County,South Carolina,0.4
Dillon County,South Carolina,2.5
Greenville County,South Carolina,0.3
Hampton County,South Carolina,0.3
McCormick County,South Carolina,0.1
Pickens County,South Carolina,0.2
Aurora County,South Dakota,1.5
Brown County,South Dakota,3
Charles Mix County,South Dakota,31.7
Edmunds County,South Dakota,0.4
Hamlin County,South Dakota,0.3
Hughes County,South Dakota,10.5
Lake County,South Dakota,0.7
Marshall County,South Dakota,7.6
Sully County,South Dakota,1.2
Anderson County,Tennessee,0.3
Bedford County,Tennessee,0.4
Bledsoe County,Tennessee,0.4
Bradley County,Tennessee,0.3
Chester County,Tennessee,0.4
Crockett County,Tennessee,0.1
Fayette County,Tennessee,0.3
Grainger County,Tennessee,0.2
Hancock County,Tennessee,0.3
Hickman County,Tennessee,0.5
Lawrence County,Tennessee,0.4
Madison County,Tennessee,0.2
Moore County,Tennessee,0.3
Overton County,Tennessee,0.3
Roane County,Tennessee,0.3
Rensselaer County,New York,0.2
Trousdale County,Tennessee,0.4
Washington County,Tennessee,0.3
Harmon County,Oklahoma,1.3
Haskell County,Oklahoma,15.9
Johnston County,Oklahoma,15.5
Kiowa County,Oklahoma,6.6
Major County,Oklahoma,2
Noble County,Oklahoma,8.5
Ottawa County,Oklahoma,18.9
Seminole County,Oklahoma,18.2
Tillman County,Oklahoma,3.4
Columbia County,Oregon,1.3
Grant County,Oregon,1.2
Providence County,Rhode Island,0.7
Union County,Oregon,1.1
Bedford County,Pennsylvania,0.2
Glasscock County,Texas,0.3
Goliad County,Texas,0.7
Gregg County,Texas,0.6
Guadalupe County,Texas,0.7
Hartley County,Texas,0.4
Hays County,Texas,0.8
Hockley County,Texas,0.9
Hunt County,Texas,0.9
Jasper County,Texas,0.6
Karnes County,Texas,0.5
King County,Texas,1
Lamb County,Texas,0.9
Leon County,Texas,0.4
Pennington County,South Dakota,9.7
Smith County,Tennessee,0.5
Madison County,Texas,0.5
Medina County,Texas,0.7
Mitchell County,Texas,0.7
Morris County,Texas,0.7
Nueces County,Texas,0.6
Palo Pinto County,Texas,0.7
Polk County,Texas,1.9
Reeves County,Texas,0.5
San Augustine County,Texas,0.4
Schleicher County,Texas,0.5
Sherman County,Texas,0.8
Tarrant County,Texas,0.7
Trinity County,Texas,0.5
Walker County,Texas,0.4
Wharton County,Texas,0.4
Cleveland County,Oklahoma,4.7
Marion County,Oregon,1.6
Young County,Texas,0.7
Cache County,Utah,0.6
Garfield County,Utah,1.6
Weakley County,Tennessee,0.3
Williamson County,Tennessee,0.2
Andrews County,Texas,1
Bandera County,Texas,0.8
Bell County,Texas,0.8
Brazos County,Texas,0.4
Callahan County,Texas,0.6
Childress County,Texas,0.6
Coleman County,Texas,0.7
Llano County,Texas,0.6
Crosby County,Texas,0.6
Delta County,Texas,1.4
Duval County,Texas,0.4
Erath County,Texas,0.8
Floyd County,Texas,0.7
Frio County,Texas,0.5
Gillespie County,Texas,0.6
New Kent County,Virginia,1.1
Northumberland County,Virginia,0.2
Rappahannock County,Virginia,0.2
Smyth County,Virginia,0.1
Stafford County,Virginia,0.4
Danville city,Virginia,0.2
Franklin city,Virginia,0.3
Lynchburg city,Virginia,0.3
Wilson County,Texas,0.7
Portsmouth city,Virginia,0.4
Williamsburg city,Virginia,0.3
Chelan County,Washington,1
Kitsap County,Washington,1.6
Skamania County,Washington,1.6
Whitman County,Washington,0.7
Clay County,West Virginia,0.2
Hancock County,West Virginia,0.1
Lewis County,West Virginia,0.2
Colorado County,Texas,0.6
Pleasants County,West Virginia,0.2
Ritchie County,West Virginia,0.1
Tucker County,West Virginia,0.2
Wirt County,West Virginia,0.2
Burnett County,Wisconsin,4.6
Dane County,Wisconsin,0.4
Dodge County,Wisconsin,0.4
Eau Claire County,Wisconsin,0.5
Florence County,Wisconsin,0.7
La Crosse County,Wisconsin,0.4
Lincoln County,Wisconsin,0.3
Menominee County,Wisconsin,87.5
Outagamie County,Wisconsin,1.7
Price County,Wisconsin,0.4
Shawano County,Wisconsin,7.6
Norton city,Virginia,0.1
Waupaca County,Wisconsin,0.5
Campbell County,Wyoming,1.2
Goshen County,Wyoming,0.8
Uinta County,Wyoming,0.8
Aguadilla Municipio,Puerto Rico,0.3
Millard County,Utah,1
Rich County,Utah,0.7
Sevier County,Utah,1.1
Wayne County,Utah,0.5
Grand Isle County,Vermont,0.9
Albemarle County,Virginia,0.3
Amherst County,Virginia,0.9
Botetourt County,Virginia,0.3
Mercer County,West Virginia,0.2
Dinwiddie County,Virginia,0.3
Fluvanna County,Virginia,0.2
Greene County,Virginia,0.2
King and Queen County,Virginia,1.6
Louisa County,Virginia,0.4
Conecuh County,Alabama,0.3
Covington County,Alabama,0.6
DeKalb County,Alabama,1.4
Escambia County,Alabama,3.4
Greene County,Alabama,0.2
Houston County,Alabama,0.4
Washburn County,Wisconsin,1.2
Lauderdale County,Alabama,0.4
Mobile County,Alabama,0.9
Sumter County,Alabama,0.1
Tuscaloosa County,Alabama,0.3
Winston County,Alabama,0.7
Anchorage Municipality,Alaska,7.9
Denali Borough,Alaska,3.6
Skagway Municipality,Alaska,3.5
Carroll County,Virginia,0.2
Alameda County,California,0.6
Barceloneta Municipio,Puerto Rico,0.3
BayamÃ_n Municipi,Puerto Rico,0.6
CanÃ_vanas Municipi,Puerto Rico,0.9
Ciales Municipio,Puerto Rico,0.1
Dorado Municipio,Puerto Rico,0.7
Gurabo Municipio,Puerto Rico,0.4
Juncos Municipio,Puerto Rico,0.5
Las Piedras Municipio,Puerto Rico,0.5
Moca Municipio,Puerto Rico,0.2
PeÃ±uelas Municipi,Puerto Rico,0.4
Salinas Municipio,Puerto Rico,0.6
Lamar County,Alabama,0.2
Villalba Municipio,Puerto Rico,0.2
Barbour County,Alabama,0.4
Butler County,Alabama,0.3
Cherokee County,Alabama,0.5
Marin County,California,0.6
Monterey County,California,1.3
Haines Borough,Alaska,9.2
Washington County,Arkansas,1.2
Sacramento County,California,1
San Bernardino County,California,1.1
Trujillo Alto Municipio,Puerto Rico,0.7
Charlotte County,Florida,0.3
Dixie County,Florida,0.4
Escambia County,Florida,0.9
Franklin County,Florida,0.5
Placer County,California,0.9
San Mateo County,California,0.5
Sonoma County,California,1.3
Ventura County,California,1
Cheyenne County,Colorado,0.7
Costilla County,Colorado,3
San Luis Obispo County,California,0.9
Lassen County,California,3.5
Los Angeles County,California,0.7
Hillsborough County,Florida,0.4
Logan County,Colorado,1.2
Montezuma County,Colorado,12.2
Park County,Colorado,0.9
Prowers County,Colorado,0.9
Routt County,Colorado,0.5
Sedgwick County,Colorado,0.4
Yuma County,Colorado,0.5
Arapahoe County,Colorado,0.8
Eagle County,Colorado,0.7
Garfield County,Colorado,1.1
Jackson County,Colorado,1.2
Fresno County,California,1.7
Humboldt County,California,5.7
New Haven County,Connecticut,0.3
Kent County,Delaware,0.6
New Castle County,Delaware,0.3
Bay County,Florida,0.7
Angelina County,Texas,0.5
Aransas County,Texas,0.7
Atascosa County,Texas,0.8
Austin County,Texas,0.5
Bailey County,Texas,1.4
Baylor County,Texas,0.3
Bexar County,Texas,0.8
Bosque County,Texas,0.6
Brewster County,Texas,1.1
Briscoe County,Texas,0.2
Caldwell County,Texas,0.8
Ohio County,West Virginia,0.1
Pendleton County,West Virginia,0.2
Pocahontas County,West Virginia,0.2
Randolph County,West Virginia,0.2
Roane County,West Virginia,0.2
Tyler County,West Virginia,0.2
Wetzel County,West Virginia,0.1
Wood County,West Virginia,0.2
Ashland County,Wisconsin,11.1
Barron County,Wisconsin,0.9
Buffalo County,Wisconsin,0.3
Calumet County,Wisconsin,0.4
Chippewa County,Wisconsin,0.5
Columbia County,Wisconsin,0.5
Crawford County,Wisconsin,0.2
Hatillo Municipio,Puerto Rico,0.2
Hormigueros Municipio,Puerto Rico,0.4
Isabela Municipio,Puerto Rico,0.3
Jayuya Municipio,Puerto Rico,0.4
Lajas Municipio,Puerto Rico,0.2
LoÃ_za Municipi,Puerto Rico,0.5
Luquillo Municipio,Puerto Rico,0.9
Maunabo Municipio,Puerto Rico,0.8
Morovis Municipio,Puerto Rico,0.2
Naguabo Municipio,Puerto Rico,0.4
Orocovis Municipio,Puerto Rico,0.4
RincÃ_n Municipi,Puerto Rico,0.5
RÃ_o Grande Municipi,Puerto Rico,0.7
San GermÃ¡n Municipi,Puerto Rico,0.4
San SebastiÃ¡n Municipi,Puerto Rico,0.3
St. Clair County,Illinois,0.2
Warren County,Illinois,0.2
Williamson County,Illinois,0.4
Bartholomew County,Indiana,0.3
Brown County,Indiana,0.3
Clinton County,Indiana,0.2
Delaware County,Indiana,0.3
Floyd County,Indiana,0.2
Fountain County,Indiana,0.3
Fulton County,Indiana,0.5
Grant County,Indiana,0.3
Hendricks County,Indiana,0.2
Jasper County,Indiana,0.2
LaPorte County,Indiana,0.3
Monroe County,Indiana,0.3
Parke County,Indiana,0.4
Putnam County,Indiana,0.3
Cameron County,Texas,0.4
Carson County,Texas,1.1
Cass County,Texas,0.5
Chambers County,Texas,0.6
Clay County,Texas,1.1
Collingsworth County,Texas,1.7
Comal County,Texas,0.6
Crockett County,Texas,0.9
Culberson County,Texas,1.3
Dallas County,Texas,0.7
Douglas County,Wisconsin,2
Forest County,Wisconsin,13.5
Green County,Wisconsin,0.2
Jefferson County,Wisconsin,0.3
Juneau County,Wisconsin,1.5
Kewaunee County,Wisconsin,0.4
Marathon County,Wisconsin,0.5
Page County,Virginia,0.2
Toa Baja Municipio,Puerto Rico,0.6
Utuado Municipio,Puerto Rico,0.2
Vega Alta Municipio,Puerto Rico,0.7
Yabucoa Municipio,Puerto Rico,0.5
Yauco Municipio,Puerto Rico,0.3
Baldwin County,Alabama,0.7
Clay County,Alabama,0.4
Crenshaw County,Alabama,0.4
Fayette County,Alabama,0.3
Jefferson County,Alabama,0.3
Marengo County,Alabama,0.2
Morgan County,Alabama,0.9
St. Clair County,Alabama,0.3
Scott County,Indiana,0.2
Sullivan County,Indiana,0.3
Vigo County,Indiana,0.3
Appanoose County,Iowa,0.2
Buena Vista County,Iowa,0.3
Cass County,Iowa,0.2
Glynn County,Georgia,0.3
Greene County,Georgia,0.3
Haralson County,Georgia,0.2
Houston County,Georgia,0.3
Jefferson County,Georgia,0.1
Long County,Georgia,0.6
Macon County,Georgia,0.3
Monroe County,Georgia,0.3
Oconee County,Georgia,0.1
Pickens County,Georgia,0.3
Deaf Smith County,Texas,0.9
Denton County,Texas,0.7
Dickens County,Texas,1.6
Donley County,Texas,0.5
Eastland County,Texas,0.7
Ellis County,Texas,0.6
Falls County,Texas,0.6
Fisher County,Texas,0.5
Foard County,Texas,0.2
Freestone County,Texas,0.7
Northampton County,Virginia,0.2
Nottoway County,Virginia,0.4
Orange County,Virginia,0.3
Pittsylvania County,Virginia,0.2
Prince George County,Virginia,0.6
Marinette County,Wisconsin,0.6
Oneida County,Wisconsin,0.9
Ozaukee County,Wisconsin,0.2
Pepin County,Wisconsin,0.3
Pierce County,Wisconsin,0.4
Portage County,Wisconsin,0.4
Racine County,Wisconsin,0.4
Richland County,Wisconsin,0.3
Sauk County,Wisconsin,1.2
Sawyer County,Wisconsin,16.7
Washington County,Alabama,8
Fairbanks North Star Borough,Alaska,7
Southeast Fairbanks Census Area,Alaska,11.5
Yell County,Arkansas,0.7
Colusa County,California,2
Inyo County,California,11.4
Merced County,California,1.4
Plumas County,California,2.7
San Joaquin County,California,1.1
Sierra County,California,1.4
Putnam County,Georgia,0.2
Schley County,Georgia,0
Stewart County,Georgia,0.2
Telfair County,Georgia,0.2
Treutlen County,Georgia,0.2
Walton County,Georgia,0.3
Clark County,Kansas,0.6
Coffey County,Kansas,0.7
Comanche County,Kansas,0.2
Douglas County,Kansas,2.7
Finney County,Kansas,0.9
Gray County,Kansas,0.5
Haskell County,Kansas,0.7
Kearny County,Kansas,1
Lane County,Kansas,0.8
Lyon County,Kansas,0.7
Mitchell County,Kansas,0.4
Neosho County,Kansas,1.1
Osage County,Kansas,0.7
Pratt County,Kansas,0.6
Richmond County,Virginia,0.4
Roanoke County,Virginia,0.1
Rockingham County,Virginia,0.3
Shenandoah County,Virginia,0.2
Surry County,Virginia,0.3
Sussex County,Virginia,0.2
Washington County,Virginia,0.2
Westmoreland County,Virginia,0.4
York County,Virginia,0.4
Chesapeake city,Virginia,0.4
Covington city,Virginia,0.3
Fairfax city,Virginia,0.5
Sheboygan County,Wisconsin,0.4
Taylor County,Wisconsin,0.2
Walworth County,Wisconsin,0.3
Waukesha County,Wisconsin,0.3
Waushara County,Wisconsin,0.5
Albany County,Wyoming,0.7
Carbon County,Wyoming,1
Fremont County,Wyoming,21.2
Johnson County,Wyoming,1.1
Lincoln County,Wyoming,0.8
Sublette County,Wyoming,0.8
Tulare County,California,1.6
Bent County,Colorado,2.4
Clear Creek County,Colorado,0.8
Custer County,Colorado,0.7
El Paso County,Colorado,1
Grand County,Colorado,0.5
Hinsdale County,Colorado,1.1
Jefferson County,Colorado,0.9
Kit Carson County,Colorado,0.7
Mineral County,Colorado,0.6
Otero County,Colorado,1.8
Rio Grande County,Colorado,1.8
Summit County,Colorado,0.3
Litchfield County,Connecticut,0.2
Bradford County,Florida,0.3
Rice County,Kansas,0.7
Saline County,Kansas,0.5
Sheridan County,Kansas,0.4
Sumner County,Kansas,1.2
Wyandotte County,Kansas,0.8
Anderson County,Kentucky,0.1
Ballard County,Kentucky,0.2
Boyd County,Kentucky,0.2
Campbell County,Kentucky,0.1
Clark County,Kentucky,0.1
Crittenden County,Kentucky,0.4
Floyd County,Kentucky,0.1
Green County,Kentucky,0.4
Hardin County,Kentucky,0.5
Jessamine County,Kentucky,0.3
Larue County,Kentucky,0.3
Lincoln County,Kentucky,0.2
Prince William County,Virginia,0.6
Galax city,Virginia,0.1
Lexington city,Virginia,0.1
Manassas city,Virginia,0.6
Manassas Park city,Virginia,0.4
Norfolk city,Virginia,0.5
Petersburg city,Virginia,0.3
Radford city,Virginia,0.2
Staunton city,Virginia,0.2
Virginia Beach city,Virginia,0.4
Winchester city,Virginia,0.4
Benton County,Washington,0.9
Clark County,Washington,0.9
Sweetwater County,Wyoming,1
Teton County,Wyoming,0.5
Adjuntas Municipio,Puerto Rico,0.3
Aguas Buenas Municipio,Puerto Rico,0.6
AÃ±asco Municipi,Puerto Rico,0.4
Arroyo Municipio,Puerto Rico,0.9
Sanpete County,Utah,1.1
Summit County,Utah,0.3
Uintah County,Utah,7.7
Washington County,Utah,1.4
Bennington County,Vermont,0.3
Chittenden County,Vermont,0.3
Franklin County,Vermont,1
Clay County,Florida,0.5
DeSoto County,Florida,0.4
Gadsden County,Florida,0.3
Hamilton County,Florida,0.6
Leon County,Florida,0.3
Manatee County,Florida,0.3
Martin County,Florida,0.6
Pasco County,Florida,0.4
Seminole County,Florida,0.3
Walton County,Florida,0.9
Ben Hill County,Georgia,0.3
Bryan County,Georgia,0.3
McCreary County,Kentucky,0.7
Marshall County,Kentucky,0.2
Menifee County,Kentucky,0.1
Nicholas County,Kentucky,0.1
Oldham County,Kentucky,0.3
Owsley County,Kentucky,0.3
Pulaski County,Kentucky,0.2
Scott County,Kentucky,0.3
Warren County,Kentucky,0.3
Wolfe County,Kentucky,0.3
Assumption Parish,Louisiana,0.6
Caldwell Parish,Louisiana,0.2
East Baton Rouge Parish,Louisiana,0.2
Evangeline Parish,Louisiana,0.3
La Salle Parish,Louisiana,1
Natchitoches Parish,Louisiana,1
Columbia County,Washington,1.4
Douglas County,Washington,1.1
Garfield County,Washington,0.3
Island County,Washington,0.8
Jefferson County,Washington,2.3
Kittitas County,Washington,1
Klickitat County,Washington,2.4
Lamoille County,Vermont,0.4
Orange County,Vermont,0.3
Washington County,Vermont,0.3
Windham County,Vermont,0.3
Alleghany County,Virginia,0.2
Appomattox County,Virginia,0.2
Arlington County,Virginia,0.5
Augusta County,Virginia,0.2
Bland County,Virginia,0
Brunswick County,Virginia,0.2
Campbell County,Virginia,0.3
Charles City County,Virginia,7.1
Catoosa County,Georgia,0.3
Clinch County,Georgia,0.6
Dade County,Georgia,0.4
Dooly County,Georgia,0.1
Early County,Georgia,0.4
Forsyth County,Georgia,0.3
Apache County,Arizona,72.9
Gila County,Arizona,14.8
Pima County,Arizona,3.3
Bradley County,Arkansas,0.5
Cleburne County,Arkansas,0.5
Cross County,Arkansas,0.3
Dallas County,Arkansas,0.4
Red River Parish,Louisiana,0.4
St. Tammany Parish,Louisiana,0.5
Clay County,Iowa,0.2
Clayton County,Iowa,0.1
Dallas County,Iowa,0.2
Des Moines County,Iowa,0.2
Greene County,Iowa,0.3
Hancock County,Iowa,0.1
Humboldt County,Iowa,0.2
Jasper County,Iowa,0.3
Louisa County,Iowa,0.3
Mitchell County,Iowa,0.1
Palo Alto County,Iowa,0.2
Poweshiek County,Iowa,0.3
Shelby County,Iowa,0.2
Wapello County,Iowa,0.5
Webster County,Iowa,0.3
Wright County,Iowa,0.2
Pacific County,Washington,2.3
Pend Oreille County,Washington,3.8
Skagit County,Washington,2.2
Stevens County,Washington,5.5
Thurston County,Washington,1.4
Walla Walla County,Washington,1
Charlotte County,Virginia,0.3
Chesterfield County,Virginia,0.4
Craig County,Virginia,0.2
Dickenson County,Virginia,0.2
Fauquier County,Virginia,0.4
Franklin County,Virginia,0.3
Frederick County,Virginia,0.3
Gloucester County,Virginia,0.4
Greensville County,Virginia,0.2
Henry County,Virginia,0.2
James City County,Virginia,0.3
Greene County,Arkansas,0.5
Izard County,Arkansas,0.8
Lincoln County,Arkansas,0.3
Monroe County,Arkansas,0.4
Pike County,Arkansas,0.6
Prairie County,Arkansas,0.3
Sharp County,Arkansas,1
Webster County,Georgia,0
White County,Georgia,0.5
Wilcox County,Georgia,0.2
Kalawao County,Hawaii,0
Bannock County,Idaho,3.2
Canyon County,Idaho,1.1
Elmore County,Idaho,1
Brown County,Kansas,9.3
Cheyenne County,Kansas,0.2
Gratiot County,Michigan,0.5
Houghton County,Michigan,0.6
Ingham County,Michigan,0.6
Iosco County,Michigan,0.7
Lapeer County,Michigan,0.5
Mecosta County,Michigan,0.6
Montcalm County,Michigan,0.5
Ogemaw County,Michigan,0.7
Oscoda County,Michigan,0.6
Saginaw County,Michigan,0.4
Van Buren County,Michigan,0.9
Becker County,Minnesota,7.6
Brown County,Minnesota,0.1
Clay County,Minnesota,1.4
Freeborn County,Minnesota,0.2
Navajo County,Arizona,43.4
Santa Cruz County,Arizona,0.7
Yavapai County,Arizona,1.7
Baxter County,Arkansas,0.6
Benton County,Arkansas,1.7
Chicot County,Arkansas,0.2
Cleveland County,Arkansas,0.3
Craighead County,Arkansas,0.4
Christian County,Illinois,0.1
Clinton County,Illinois,0.2
Clark County,Nevada,0.7
Lander County,Nevada,4.2
Lyon County,Nevada,2.5
Nye County,Nevada,1.6
Washoe County,Nevada,1.7
Carroll County,New Hampshire,0.3
McIntosh County,North Dakota,0.4
Morton County,North Dakota,3.6
Oliver County,North Dakota,1.5
Ramsey County,North Dakota,8.7
Sioux County,North Dakota,84.1
Ward County,North Dakota,2.6
Williams County,North Dakota,4
Ashtabula County,Ohio,0.2
Northumberland County,Pennsylvania,0.2
Schuylkill County,Pennsylvania,0.1
Union County,Pennsylvania,0.4
Westmoreland County,Pennsylvania,0.1
Bristol County,Rhode Island,0.2
La Paz County,Arizona,12.8
Cook County,Illinois,0.4
Anderson County,South Carolina,0.3
Beaufort County,South Carolina,0.3
Coos County,New Hampshire,0.4
Dorchester County,South Carolina,0.7
Florence County,South Carolina,0.3
Georgetown County,South Carolina,0.2
Lee County,South Carolina,0.3
Marion County,South Carolina,0.4
Oconee County,South Carolina,0.2
Clermont County,Ohio,0.2
York County,South Carolina,0.9
Bon Homme County,South Dakota,7.1
Buffalo County,South Dakota,84
Campbell County,South Dakota,0.3
Corson County,South Dakota,67
Deuel County,South Dakota,0.3
Grant County,South Dakota,0.5
Gregory County,South Dakota,7.5
Lawrence County,South Dakota,2
Washington County,Rhode Island,0.9
McPherson County,South Dakota,0
Minnehaha County,South Dakota,2.5
Perkins County,South Dakota,1.3
Roberts County,South Dakota,34.5
Tripp County,South Dakota,14
Yankton County,South Dakota,2.5
Campbell County,Tennessee,0.3
Charleston County,South Carolina,0.3
Cumberland County,Tennessee,0.3
Dickson County,Tennessee,0.3
Dyer County,Tennessee,0.2
Giles County,Tennessee,0.3
Hamilton County,Tennessee,0.3
Hardin County,Tennessee,0.3
Henry County,Tennessee,0.3
Jefferson County,Tennessee,0.3
Johnson County,Tennessee,0.2
Union County,South Carolina,0.2
McMinn County,Tennessee,0.3
Marion County,Tennessee,0.4
Meigs County,Tennessee,0.5
Monroe County,Tennessee,0.5
Perry County,Tennessee,0.6
Putnam County,Tennessee,0.4
Robertson County,Tennessee,0.4
Sequatchie County,Tennessee,0.4
Shelby County,Tennessee,0.2
Sullivan County,Tennessee,0.3
Wayne County,Tennessee,0.3
Lincoln County,South Dakota,0.5
Kay County,Oklahoma,9.6
Le Flore County,Oklahoma,12.3
McCurtain County,Oklahoma,15.1
Murray County,Oklahoma,12.1
Nowata County,Oklahoma,19.1
Okmulgee County,Oklahoma,16.3
Osage County,Oklahoma,14.4
Rogers County,Oklahoma,13.1
Stephens County,Oklahoma,5.1
Cocke County,Tennessee,0.4
Woods County,Oklahoma,2.4
Baker County,Oregon,1.1
Clatsop County,Oregon,1
Curry County,Oregon,1.9
San Patricio County,Texas,0.6
Lauderdale County,Tennessee,0.6
Taylor County,Texas,0.7
Terrell County,Texas,0.9
Tyler County,Texas,0.5
Val Verde County,Texas,0.5
Jackson County,Oregon,1.2
Klamath County,Oregon,4.1
Lane County,Oregon,1.2
Linn County,Oregon,1.3
Morrow County,Oregon,1.2
Jackson County,Oklahoma,1.8
Tillamook County,Oregon,1
Wallowa County,Oregon,0.6
Jefferson County,Texas,0.5
Kendall County,Texas,0.6
Kenedy County,Texas,1.4
Texas County,Oklahoma,1.3
Liberty County,Texas,0.6
Lipscomb County,Texas,1.1
Webb County,Texas,0.4
Wilbarger County,Texas,1.1
Winkler County,Texas,1
Yoakum County,Texas,0.7
Beaver County,Utah,1.1
Box Elder County,Utah,0.8
Emery County,Utah,0.7
Kane County,Utah,1.5
Yamhill County,Oregon,1.5
Allegheny County,Pennsylvania,0.1
Grayson County,Texas,1.5
Hardeman County,Texas,0.6
Harris County,Texas,0.7
Hood County,Texas,0.7
Houston County,Texas,0.4
Hudspeth County,Texas,1.1
Multnomah County,Oregon,1.1
Matagorda County,Texas,0.7
Montague County,Texas,0.9
Newton County,Texas,0.6
Parmer County,Texas,1
Pecos County,Texas,0.8
Reagan County,Texas,0.6
Red River County,Texas,1
Hancock County,Indiana,0.2
Lamar County,Texas,1.4
Jefferson County,Indiana,0.2
Knox County,Indiana,0.2
Lake County,Indiana,0.3
Miami County,Indiana,0.9
Morgan County,Indiana,0.3
Orange County,Indiana,0.3
Perry County,Indiana,0.2
Pike County,Kentucky,0.1
Russell County,Kentucky,0.3
Simpson County,Kentucky,0.2
Trimble County,Kentucky,0.4
Iron County,Utah,2.2
Martin County,Texas,0.6
Acadia Parish,Louisiana,0.3
Avoyelles Parish,Louisiana,1.2
Bossier Parish,Louisiana,0.5
Caddo Parish,Louisiana,0.4
Cook County,Minnesota,8.6
Goodhue County,Minnesota,1.2
Starr County,Texas,0.1
Harrison County,Indiana,0.2
Jackson County,Minnesota,0.2
Lake County,Minnesota,0.5
Marshall County,Minnesota,0.5
Cheboygan County,Michigan,3
Rush County,Indiana,0.2
St. Joseph County,Indiana,0.4
Spencer County,Indiana,0.2
Tippecanoe County,Indiana,0.3
Union County,Kentucky,0.2
Wabash County,Indiana,0.7
Washington County,Indiana,0.2
