County,State,Value
Texas County,Missouri,3.4
Wright County,Missouri,0.5
Broadwater County,Montana,0.3
Pope County,Illinois,6
Gallatin County,Montana,0.3
Judith Basin County,Montana,0
Lewis and Clark County,Montana,0.3
Musselshell County,Montana,0.2
Richland County,Montana,0.1
Sweet Grass County,Montana,0.1
Arthur County,Nebraska,0
Brown County,Nebraska,0.1
Cedar County,Nebraska,0.1
Dawes County,Nebraska,1.5
Dodge County,Nebraska,0.6
Garden County,Nebraska,0.2
Lamar County,Mississippi,19.6
Holt County,Nebraska,0.2
Knox County,Nebraska,0.1
Madison County,Nebraska,1.3
Merrick County,Nebraska,0.2
Nemaha County,Nebraska,0.9
Phelps County,Nebraska,0.1
Rock County,Nebraska,0.1
Seward County,Nebraska,0.4
Thomas County,Nebraska,0.2
Wayne County,Nebraska,1.3
Douglas County,Nevada,0.4
Mineral County,Nevada,4.1
Cheshire County,New Hampshire,0.5
Strafford County,New Hampshire,1
Clinton County,Michigan,2.1
Sussex County,New Jersey,1.8
Cibola County,New Mexico,1
Lawrence County,Mississippi,30.7
Lee County,Mississippi,27.3
Lincoln County,Mississippi,29.9
Montgomery County,Mississippi,45.5
Oktibbeha County,Mississippi,36.6
Pontotoc County,Mississippi,13.8
Sharkey County,Mississippi,71
Union County,Mississippi,14.5
Washington County,Mississippi,71.3
Adair County,Missouri,1.6
Benton County,Missouri,0.3
Butler County,Missouri,5.3
Cedar County,Missouri,0.1
Clinton County,Missouri,1.4
Dallas County,Missouri,0.2
Dawson County,Montana,0.3
Henry County,Missouri,1
Alexander County,North Carolina,5.5
Anson County,North Carolina,48.6
Ashe County,North Carolina,0.6
Caswell County,North Carolina,33.8
Cleveland County,North Carolina,20.7
Durham County,North Carolina,38
Gates County,North Carolina,33.2
Harnett County,North Carolina,20.9
Iredell County,North Carolina,11.9
Lincoln County,North Carolina,5.5
Montgomery County,North Carolina,18.8
Onslow County,North Carolina,15.6
Person County,North Carolina,27
Hayes County,Nebraska,0
Swain County,North Carolina,0.5
Union County,North Carolina,11.7
Warren County,North Carolina,52.3
Wilson County,North Carolina,39
Burke County,North Dakota,0.2
Dunn County,North Dakota,0.2
Hettinger County,North Dakota,0.2
McLean County,North Dakota,0.1
Pierce County,North Dakota,0.5
Slope County,North Dakota,0
Wells County,North Dakota,0.1
Athens County,Ohio,2.7
Champaign County,Ohio,2.2
Mercer County,New Jersey,20.3
Delaware County,Ohio,3.4
Gallia County,Ohio,2.6
Greene County,Ohio,7.2
Hardin County,Ohio,0.8
Holmes County,Ohio,0.3
Licking County,Ohio,3.4
Marion County,Ohio,5.7
Morgan County,Ohio,2.9
Paulding County,Ohio,0.9
Ross County,Ohio,6.2
Shelby County,Ohio,1.9
Van Wert County,Ohio,0.9
Alfalfa County,Oklahoma,4.1
Caddo County,Oklahoma,2.8
Franklin County,Missouri,0.8
Creek County,Oklahoma,2.2
Garvin County,Oklahoma,2.6
De Baca County,New Mexico,0.1
DoÃ±a Ana Count,New Mexico,1.7
Mora County,New Mexico,0.7
San Miguel County,New Mexico,1.4
Valencia County,New Mexico,1.4
Cattaraugus County,New York,1.3
Columbia County,New York,4.5
Essex County,New York,2.7
Montgomery County,New York,1.9
Ontario County,New York,2.3
Rockingham County,North Carolina,18.9
Schoharie County,New York,1.3
Tompkins County,New York,4
Wyoming County,New York,5.6
Berks County,Pennsylvania,4.9
Butler County,Pennsylvania,1.1
Carbon County,Pennsylvania,1.5
Columbia County,Pennsylvania,1.9
Forest County,Pennsylvania,18
Fulton County,Pennsylvania,1
Lebanon County,Pennsylvania,2.2
Lycoming County,Pennsylvania,4.5
Perry County,Pennsylvania,0.6
Tioga County,Pennsylvania,0.8
Wyoming County,Pennsylvania,0.7
Coshocton County,Ohio,1.1
Cherokee County,South Carolina,20.4
Dillon County,South Carolina,46.1
Greenville County,South Carolina,18.1
Hampton County,South Carolina,53.9
McCormick County,South Carolina,49.7
Pickens County,South Carolina,6.6
Aurora County,South Dakota,0.4
Brown County,South Dakota,0.5
Charles Mix County,South Dakota,0.1
Edmunds County,South Dakota,0.1
Hamlin County,South Dakota,0.2
Hughes County,South Dakota,0.5
Lake County,South Dakota,0.5
Marshall County,South Dakota,0.2
Sully County,South Dakota,0.1
Anderson County,Tennessee,3.8
Bedford County,Tennessee,7.9
Bledsoe County,Tennessee,3.7
Bradley County,Tennessee,4.3
Chester County,Tennessee,9.2
Crockett County,Tennessee,12.6
Fayette County,Tennessee,28.1
Grainger County,Tennessee,0.5
Hancock County,Tennessee,0.4
Hickman County,Tennessee,4.5
Lawrence County,Tennessee,1.5
Madison County,Tennessee,36.3
Moore County,Tennessee,2.3
Overton County,Tennessee,0.4
Roane County,Tennessee,2.7
Rensselaer County,New York,6.5
Trousdale County,Tennessee,9.6
Washington County,Tennessee,3.9
Harmon County,Oklahoma,7.2
Haskell County,Oklahoma,0.4
Johnston County,Oklahoma,1.9
Kiowa County,Oklahoma,4.2
Major County,Oklahoma,0.4
Noble County,Oklahoma,1.8
Ottawa County,Oklahoma,0.8
Seminole County,Oklahoma,4.6
Tillman County,Oklahoma,7.7
Columbia County,Oregon,0.4
Grant County,Oregon,0.2
Providence County,Rhode Island,8.5
Union County,Oregon,0.5
Bedford County,Pennsylvania,0.5
Glasscock County,Texas,1.2
Goliad County,Texas,4.8
Gregg County,Texas,20
Guadalupe County,Texas,6.5
Hartley County,Texas,6.9
Hays County,Texas,3.5
Hockley County,Texas,3.6
Hunt County,Texas,8.3
Jasper County,Texas,16.7
Karnes County,Texas,9.3
King County,Texas,0
Lamb County,Texas,4.3
Leon County,Texas,7.2
Pennington County,South Dakota,1
Smith County,Tennessee,2.1
Madison County,Texas,19.9
Medina County,Texas,2.2
Mitchell County,Texas,11.3
Morris County,Texas,23
Nueces County,Texas,4
Palo Pinto County,Texas,2.2
Polk County,Texas,11.5
Reeves County,Texas,5
San Augustine County,Texas,22.7
Schleicher County,Texas,1.1
Sherman County,Texas,0.5
Tarrant County,Texas,14.9
Trinity County,Texas,9.4
Walker County,Texas,22.5
Wharton County,Texas,14.1
Cleveland County,Oklahoma,4.2
Marion County,Oregon,1.1
Young County,Texas,1.3
Cache County,Utah,0.6
Garfield County,Utah,0.4
Weakley County,Tennessee,7.8
Williamson County,Tennessee,4.3
Andrews County,Texas,1.5
Bandera County,Texas,0.5
Bell County,Texas,21.5
Brazos County,Texas,11
Callahan County,Texas,1
Childress County,Texas,9.9
Coleman County,Texas,2.2
Llano County,Texas,0.6
Crosby County,Texas,3.4
Delta County,Texas,7.3
Duval County,Texas,0.9
Erath County,Texas,1.2
Floyd County,Texas,3.6
Frio County,Texas,3.4
Gillespie County,Texas,0.4
New Kent County,Virginia,13.5
Northumberland County,Virginia,25.3
Rappahannock County,Virginia,4.4
Smyth County,Virginia,2
Stafford County,Virginia,17
Danville city,Virginia,48.3
Franklin city,Virginia,56.9
Lynchburg city,Virginia,29.3
Wilson County,Texas,1.6
Portsmouth city,Virginia,53.3
Williamsburg city,Virginia,14
Chelan County,Washington,0.3
Kitsap County,Washington,2.6
Skamania County,Washington,0.4
Whitman County,Washington,1.7
Clay County,West Virginia,0.1
Hancock County,West Virginia,2.3
Lewis County,West Virginia,0.5
Colorado County,Texas,13.1
Pleasants County,West Virginia,1.3
Ritchie County,West Virginia,0.2
Tucker County,West Virginia,0.2
Wirt County,West Virginia,0.2
Burnett County,Wisconsin,0.5
Dane County,Wisconsin,5.2
Dodge County,Wisconsin,2.7
Eau Claire County,Wisconsin,0.9
Florence County,Wisconsin,0.2
La Crosse County,Wisconsin,1.4
Lincoln County,Wisconsin,0.5
Menominee County,Wisconsin,0.4
Outagamie County,Wisconsin,1
Price County,Wisconsin,0.3
Shawano County,Wisconsin,0.3
Norton city,Virginia,6.3
Waupaca County,Wisconsin,0.3
Campbell County,Wyoming,0.3
Goshen County,Wyoming,0.6
Uinta County,Wyoming,0.3
Aguadilla Municipio,Puerto Rico,7.4
Millard County,Utah,0.1
Rich County,Utah,0
Sevier County,Utah,0.2
Wayne County,Utah,0.1
Grand Isle County,Vermont,0.4
Albemarle County,Virginia,9.7
Amherst County,Virginia,19
Botetourt County,Virginia,3
Mercer County,West Virginia,6.1
Dinwiddie County,Virginia,32.9
Fluvanna County,Virginia,15.3
Greene County,Virginia,6.3
King and Queen County,Virginia,28.4
Louisa County,Virginia,17.7
Conecuh County,Alabama,46.5
Covington County,Alabama,12.5
DeKalb County,Alabama,1.5
Escambia County,Alabama,31.9
Greene County,Alabama,81.5
Houston County,Alabama,25.8
Washburn County,Wisconsin,0.2
Lauderdale County,Alabama,10
Mobile County,Alabama,34.6
Sumter County,Alabama,75
Tuscaloosa County,Alabama,29.6
Winston County,Alabama,0.5
Anchorage Municipality,Alaska,5.6
Denali Borough,Alaska,0.5
Skagway Municipality,Alaska,0
Carroll County,Virginia,0.6
Alameda County,California,12.6
Barceloneta Municipio,Puerto Rico,7.6
BayamÃ_n Municipi,Puerto Rico,10.3
CanÃ_vanas Municipi,Puerto Rico,21.6
Ciales Municipio,Puerto Rico,4.2
Dorado Municipio,Puerto Rico,15.7
Gurabo Municipio,Puerto Rico,14.6
Juncos Municipio,Puerto Rico,13.7
Las Piedras Municipio,Puerto Rico,11.8
Moca Municipio,Puerto Rico,4.5
PeÃ±uelas Municipi,Puerto Rico,9.2
Salinas Municipio,Puerto Rico,16.4
Lamar County,Alabama,11.3
Villalba Municipio,Puerto Rico,8.5
Barbour County,Alabama,46.9
Butler County,Alabama,43.4
Cherokee County,Alabama,4.6
Marin County,California,2.8
Monterey County,California,3.1
Haines Borough,Alaska,0.4
Washington County,Arkansas,3
Sacramento County,California,10.4
San Bernardino County,California,8.9
Trujillo Alto Municipio,Puerto Rico,14.6
Charlotte County,Florida,5.7
Dixie County,Florida,8.4
Escambia County,Florida,22.9
Franklin County,Florida,13.8
Placer County,California,1.4
San Mateo County,California,2.8
Sonoma County,California,1.6
Ventura County,California,1.8
Cheyenne County,Colorado,0.4
Costilla County,Colorado,0.7
San Luis Obispo County,California,2.1
Lassen County,California,8.1
Los Angeles County,California,8.7
Hillsborough County,Florida,16.7
Logan County,Colorado,4
Montezuma County,Colorado,0.2
Park County,Colorado,0.4
Prowers County,Colorado,0.5
Routt County,Colorado,0.4
Sedgwick County,Colorado,0.3
Yuma County,Colorado,0.2
Arapahoe County,Colorado,10.2
Eagle County,Colorado,0.7
Garfield County,Colorado,0.7
Jackson County,Colorado,0
Fresno County,California,5.3
Humboldt County,California,1.1
New Haven County,Connecticut,12.7
Kent County,Delaware,24
New Castle County,Delaware,23.7
Bay County,Florida,10.8
Angelina County,Texas,15
Aransas County,Texas,1.3
Atascosa County,Texas,0.8
Austin County,Texas,9.4
Bailey County,Texas,1.2
Baylor County,Texas,2
Bexar County,Texas,7.5
Bosque County,Texas,1.6
Brewster County,Texas,1.1
Briscoe County,Texas,2.5
Caldwell County,Texas,6.8
Ohio County,West Virginia,3.7
Pendleton County,West Virginia,1.9
Pocahontas County,West Virginia,0.7
Randolph County,West Virginia,1.2
Roane County,West Virginia,0.1
Tyler County,West Virginia,0.2
Wetzel County,West Virginia,0.1
Wood County,West Virginia,1.1
Ashland County,Wisconsin,0.3
Barron County,Wisconsin,0.9
Buffalo County,Wisconsin,0.3
Calumet County,Wisconsin,0.5
Chippewa County,Wisconsin,1.6
Columbia County,Wisconsin,1.3
Crawford County,Wisconsin,1.8
Hatillo Municipio,Puerto Rico,4.4
Hormigueros Municipio,Puerto Rico,8.3
Isabela Municipio,Puerto Rico,7.5
Jayuya Municipio,Puerto Rico,3.4
Lajas Municipio,Puerto Rico,5.2
LoÃ_za Municipi,Puerto Rico,64.3
Luquillo Municipio,Puerto Rico,20.8
Maunabo Municipio,Puerto Rico,30.4
Morovis Municipio,Puerto Rico,5.2
Naguabo Municipio,Puerto Rico,15.9
Orocovis Municipio,Puerto Rico,6.2
RincÃ_n Municipi,Puerto Rico,5.3
RÃ_o Grande Municipi,Puerto Rico,24.6
San GermÃ¡n Municipi,Puerto Rico,5.6
San SebastiÃ¡n Municipi,Puerto Rico,3
St. Clair County,Illinois,30.5
Warren County,Illinois,1.7
Williamson County,Illinois,3.8
Bartholomew County,Indiana,1.8
Brown County,Indiana,0.3
Clinton County,Indiana,0.4
Delaware County,Indiana,6.9
Floyd County,Indiana,5.2
Fountain County,Indiana,0.2
Fulton County,Indiana,0.7
Grant County,Indiana,7
Hendricks County,Indiana,4.9
Jasper County,Indiana,0.6
LaPorte County,Indiana,10.8
Monroe County,Indiana,3.3
Parke County,Indiana,2.3
Putnam County,Indiana,4
Cameron County,Texas,0.5
Carson County,Texas,0.6
Cass County,Texas,17.4
Chambers County,Texas,8.2
Clay County,Texas,0.5
Collingsworth County,Texas,4.4
Comal County,Texas,1.6
Crockett County,Texas,0.8
Culberson County,Texas,0.6
Dallas County,Texas,22.3
Douglas County,Wisconsin,1.1
Forest County,Wisconsin,0.8
Green County,Wisconsin,0.4
Jefferson County,Wisconsin,0.8
Juneau County,Wisconsin,2.1
Kewaunee County,Wisconsin,0.3
Marathon County,Wisconsin,0.6
Page County,Virginia,1.9
Toa Baja Municipio,Puerto Rico,16.8
Utuado Municipio,Puerto Rico,2.7
Vega Alta Municipio,Puerto Rico,14.9
Yabucoa Municipio,Puerto Rico,14.1
Yauco Municipio,Puerto Rico,5.9
Baldwin County,Alabama,9.4
Clay County,Alabama,14.8
Crenshaw County,Alabama,23.4
Fayette County,Alabama,11.4
Jefferson County,Alabama,42
Marengo County,Alabama,51.7
Morgan County,Alabama,11.9
St. Clair County,Alabama,8.6
Scott County,Indiana,0.2
Sullivan County,Indiana,4.5
Vigo County,Indiana,6.9
Appanoose County,Iowa,0.5
Buena Vista County,Iowa,2.7
Cass County,Iowa,0.3
Glynn County,Georgia,26
Greene County,Georgia,38.2
Haralson County,Georgia,4.7
Houston County,Georgia,28.6
Jefferson County,Georgia,54.4
Long County,Georgia,25.2
Macon County,Georgia,60.6
Monroe County,Georgia,23.7
Oconee County,Georgia,5
Pickens County,Georgia,1.1
Deaf Smith County,Texas,1.2
Denton County,Texas,8.4
Dickens County,Texas,4.1
Donley County,Texas,4.5
Eastland County,Texas,1.8
Ellis County,Texas,9
Falls County,Texas,25.3
Fisher County,Texas,3.4
Foard County,Texas,4
Freestone County,Texas,16.1
Northampton County,Virginia,36.5
Nottoway County,Virginia,39.3
Orange County,Virginia,12.7
Pittsylvania County,Virginia,22.1
Prince George County,Virginia,32
Marinette County,Wisconsin,0.3
Oneida County,Wisconsin,0.4
Ozaukee County,Wisconsin,1.4
Pepin County,Wisconsin,0.3
Pierce County,Wisconsin,0.6
Portage County,Wisconsin,0.5
Racine County,Wisconsin,11.1
Richland County,Wisconsin,0.5
Sauk County,Wisconsin,0.6
Sawyer County,Wisconsin,0.5
Washington County,Alabama,24.9
Fairbanks North Star Borough,Alaska,4.5
Southeast Fairbanks Census Area,Alaska,1.1
Yell County,Arkansas,1.4
Colusa County,California,0.9
Inyo County,California,0.6
Merced County,California,3.9
Plumas County,California,1
San Joaquin County,California,7.6
Sierra County,California,0.2
Putnam County,Georgia,26
Schley County,Georgia,23.3
Stewart County,Georgia,47.3
Telfair County,Georgia,36.5
Treutlen County,Georgia,32.6
Walton County,Georgia,15.6
Clark County,Kansas,0
Coffey County,Kansas,0.5
Comanche County,Kansas,0.3
Douglas County,Kansas,3.9
Finney County,Kansas,2.3
Gray County,Kansas,0.4
Haskell County,Kansas,0.3
Kearny County,Kansas,0.6
Lane County,Kansas,0.5
Lyon County,Kansas,2.4
Mitchell County,Kansas,0.2
Neosho County,Kansas,1.2
Osage County,Kansas,0.3
Pratt County,Kansas,1.2
Richmond County,Virginia,30.3
Roanoke County,Virginia,5
Rockingham County,Virginia,1.7
Shenandoah County,Virginia,1.7
Surry County,Virginia,46.1
Sussex County,Virginia,58.1
Washington County,Virginia,1.3
Westmoreland County,Virginia,28
York County,Virginia,13.4
Chesapeake city,Virginia,29.8
Covington city,Virginia,12.5
Fairfax city,Virginia,4.7
Sheboygan County,Wisconsin,1.5
Taylor County,Wisconsin,0.3
Walworth County,Wisconsin,1
Waukesha County,Wisconsin,1.3
Waushara County,Wisconsin,1.9
Albany County,Wyoming,1.2
Carbon County,Wyoming,0.7
Fremont County,Wyoming,0.3
Johnson County,Wyoming,0.2
Lincoln County,Wyoming,0.2
Sublette County,Wyoming,0.3
Tulare County,California,1.6
Bent County,Colorado,7.6
Clear Creek County,Colorado,0.6
Custer County,Colorado,1
El Paso County,Colorado,6.2
Grand County,Colorado,0.4
Hinsdale County,Colorado,0.4
Jefferson County,Colorado,1.1
Kit Carson County,Colorado,2.7
Mineral County,Colorado,0.3
Otero County,Colorado,0.8
Rio Grande County,Colorado,0.4
Summit County,Colorado,0.8
Litchfield County,Connecticut,1.3
Bradford County,Florida,20.4
Rice County,Kansas,1.3
Saline County,Kansas,3.3
Sheridan County,Kansas,0.1
Sumner County,Kansas,1
Wyandotte County,Kansas,25.2
Anderson County,Kentucky,2
Ballard County,Kentucky,2.9
Boyd County,Kentucky,2.8
Campbell County,Kentucky,2.5
Clark County,Kentucky,4.8
Crittenden County,Kentucky,0.8
Floyd County,Kentucky,0.7
Green County,Kentucky,2
Hardin County,Kentucky,11.6
Jessamine County,Kentucky,3.1
Larue County,Kentucky,3.1
Lincoln County,Kentucky,2.3
Prince William County,Virginia,20.2
Galax city,Virginia,6.2
Lexington city,Virginia,9.7
Manassas city,Virginia,13.7
Manassas Park city,Virginia,13
Norfolk city,Virginia,43.1
Petersburg city,Virginia,79.1
Radford city,Virginia,7.8
Staunton city,Virginia,12.1
Virginia Beach city,Virginia,19.6
Winchester city,Virginia,10.9
Benton County,Washington,1.3
Clark County,Washington,2
Sweetwater County,Wyoming,1
Teton County,Wyoming,0.2
Adjuntas Municipio,Puerto Rico,3.1
Aguas Buenas Municipio,Puerto Rico,12.6
AÃ±asco Municipi,Puerto Rico,7.2
Arroyo Municipio,Puerto Rico,32.5
Sanpete County,Utah,0.8
Summit County,Utah,0.4
Uintah County,Utah,0.4
Washington County,Utah,0.6
Bennington County,Vermont,0.8
Chittenden County,Vermont,2.1
Franklin County,Vermont,0.4
Clay County,Florida,9.9
DeSoto County,Florida,12.7
Gadsden County,Florida,56
Hamilton County,Florida,34.5
Leon County,Florida,30.3
Manatee County,Florida,8.7
Martin County,Florida,5.4
Pasco County,Florida,4.5
Seminole County,Florida,11.1
Walton County,Florida,5.8
Ben Hill County,Georgia,34.6
Bryan County,Georgia,14.2
McCreary County,Kentucky,5.5
Marshall County,Kentucky,0.2
Menifee County,Kentucky,1.8
Nicholas County,Kentucky,0.6
Oldham County,Kentucky,4.3
Owsley County,Kentucky,0.3
Pulaski County,Kentucky,1.2
Scott County,Kentucky,5.2
Warren County,Kentucky,9.1
Wolfe County,Kentucky,0.1
Assumption Parish,Louisiana,30.5
Caldwell Parish,Louisiana,17.2
East Baton Rouge Parish,Louisiana,45.3
Evangeline Parish,Louisiana,28.3
La Salle Parish,Louisiana,11.9
Natchitoches Parish,Louisiana,41.4
Columbia County,Washington,0.3
Douglas County,Washington,0.3
Garfield County,Washington,0
Island County,Washington,2.2
Jefferson County,Washington,0.8
Kittitas County,Washington,0.9
Klickitat County,Washington,0.2
Lamoille County,Vermont,0.6
Orange County,Vermont,0.4
Washington County,Vermont,0.7
Windham County,Vermont,0.9
Alleghany County,Virginia,4.7
Appomattox County,Virginia,20.1
Arlington County,Virginia,8.5
Augusta County,Virginia,4
Bland County,Virginia,3.3
Brunswick County,Virginia,57.3
Campbell County,Virginia,14.2
Charles City County,Virginia,48.4
Catoosa County,Georgia,2.2
Clinch County,Georgia,27.7
Dade County,Georgia,0.9
Dooly County,Georgia,49.9
Early County,Georgia,49.6
Forsyth County,Georgia,2.6
Apache County,Arizona,0.2
Gila County,Arizona,0.4
Pima County,Arizona,3.5
Bradley County,Arkansas,27.6
Cleburne County,Arkansas,0.3
Cross County,Arkansas,22.2
Dallas County,Arkansas,41.9
Red River Parish,Louisiana,39.5
St. Tammany Parish,Louisiana,11.4
Clay County,Iowa,0.4
Clayton County,Iowa,0.3
Dallas County,Iowa,1.4
Des Moines County,Iowa,5.1
Greene County,Iowa,0.3
Hancock County,Iowa,0.5
Humboldt County,Iowa,0.4
Jasper County,Iowa,1.3
Louisa County,Iowa,0.5
Mitchell County,Iowa,0.2
Palo Alto County,Iowa,0.5
Poweshiek County,Iowa,1.2
Shelby County,Iowa,0.3
Wapello County,Iowa,1.4
Webster County,Iowa,3.8
Wright County,Iowa,0.4
Pacific County,Washington,0.4
Pend Oreille County,Washington,0.4
Skagit County,Washington,0.7
Stevens County,Washington,0.3
Thurston County,Washington,2.7
Walla Walla County,Washington,1.8
Charlotte County,Virginia,29.8
Chesterfield County,Virginia,21.9
Craig County,Virginia,0.1
Dickenson County,Virginia,0.3
Fauquier County,Virginia,8.2
Franklin County,Virginia,8.1
Frederick County,Virginia,4.1
Gloucester County,Virginia,8.7
Greensville County,Virginia,59.8
Henry County,Virginia,21.9
James City County,Virginia,13.1
Greene County,Arkansas,0.6
Izard County,Arkansas,1.3
Lincoln County,Arkansas,29.9
Monroe County,Arkansas,40.9
Pike County,Arkansas,2.9
Prairie County,Arkansas,12.2
Sharp County,Arkansas,0.5
Webster County,Georgia,42.3
White County,Georgia,1.7
Wilcox County,Georgia,35.1
Kalawao County,Hawaii,0
Bannock County,Idaho,0.8
Canyon County,Idaho,0.6
Elmore County,Idaho,2.7
Brown County,Kansas,1.2
Cheyenne County,Kansas,0.1
Gratiot County,Michigan,5.5
Houghton County,Michigan,0.5
Ingham County,Michigan,11.8
Iosco County,Michigan,0.5
Lapeer County,Michigan,1
Mecosta County,Michigan,2.5
Montcalm County,Michigan,2.3
Ogemaw County,Michigan,0.2
Oscoda County,Michigan,0.2
Saginaw County,Michigan,19
Van Buren County,Michigan,4.1
Becker County,Minnesota,0.4
Brown County,Minnesota,0.2
Clay County,Minnesota,1.4
Freeborn County,Minnesota,0.7
Navajo County,Arizona,0.9
Santa Cruz County,Arizona,0.4
Yavapai County,Arizona,0.6
Baxter County,Arkansas,0.2
Benton County,Arkansas,1.3
Chicot County,Arkansas,54.1
Cleveland County,Arkansas,12.2
Craighead County,Arkansas,13.1
Christian County,Illinois,1.4
Clinton County,Illinois,3.5
Clark County,Nevada,10.5
Lander County,Nevada,0.3
Lyon County,Nevada,0.8
Nye County,Nevada,2
Washoe County,Nevada,2.3
Carroll County,New Hampshire,0.3
McIntosh County,North Dakota,0.2
Morton County,North Dakota,0.4
Oliver County,North Dakota,0.2
Ramsey County,North Dakota,0.4
Sioux County,North Dakota,0.2
Ward County,North Dakota,2.5
Williams County,North Dakota,0.3
Ashtabula County,Ohio,3.5
Northumberland County,Pennsylvania,2
Schuylkill County,Pennsylvania,2.7
Union County,Pennsylvania,7.4
Westmoreland County,Pennsylvania,2.3
Bristol County,Rhode Island,0.8
La Paz County,Arizona,0.6
Cook County,Illinois,24.8
Anderson County,South Carolina,16
Beaufort County,South Carolina,19.3
Coos County,New Hampshire,0.4
Dorchester County,South Carolina,25.8
Florence County,South Carolina,41.3
Georgetown County,South Carolina,33.6
Lee County,South Carolina,64.3
Marion County,South Carolina,55.9
Oconee County,South Carolina,7.6
Clermont County,Ohio,1.2
York County,South Carolina,19
Bon Homme County,South Dakota,1
Buffalo County,South Dakota,0.2
Campbell County,South Dakota,0.1
Corson County,South Dakota,0.1
Deuel County,South Dakota,0.3
Grant County,South Dakota,0.1
Gregory County,South Dakota,0.2
Lawrence County,South Dakota,0.4
Washington County,Rhode Island,1.2
McPherson County,South Dakota,0
Minnehaha County,South Dakota,3.8
Perkins County,South Dakota,0.1
Roberts County,South Dakota,0.1
Tripp County,South Dakota,0.1
Yankton County,South Dakota,1.5
Campbell County,Tennessee,0.3
Charleston County,South Carolina,29.8
Cumberland County,Tennessee,0.3
Dickson County,Tennessee,4.1
Dyer County,Tennessee,14.3
Giles County,Tennessee,10.2
Hamilton County,Tennessee,20.2
Hardin County,Tennessee,3.4
Henry County,Tennessee,8
Jefferson County,Tennessee,2
Johnson County,Tennessee,2.1
Union County,South Carolina,31.3
McMinn County,Tennessee,4
Marion County,Tennessee,3.6
Meigs County,Tennessee,1
Monroe County,Tennessee,2.1
Perry County,Tennessee,1.5
Putnam County,Tennessee,2
Robertson County,Tennessee,7.4
Sequatchie County,Tennessee,0.1
Shelby County,Tennessee,52.1
Sullivan County,Tennessee,2.1
Wayne County,Tennessee,5.7
Lincoln County,South Dakota,0.7
Kay County,Oklahoma,2.1
Le Flore County,Oklahoma,2.1
McCurtain County,Oklahoma,8.7
Murray County,Oklahoma,1.3
Nowata County,Oklahoma,2
Okmulgee County,Oklahoma,8.7
Osage County,Oklahoma,11.4
Rogers County,Oklahoma,1
Stephens County,Oklahoma,1.9
Cocke County,Tennessee,1.9
Woods County,Oklahoma,3.3
Baker County,Oregon,0.4
Clatsop County,Oregon,0.5
Curry County,Oregon,0.3
San Patricio County,Texas,1.7
Lauderdale County,Tennessee,34.9
Taylor County,Texas,7.4
Terrell County,Texas,0.7
Tyler County,Texas,11
Val Verde County,Texas,1.5
Jackson County,Oregon,0.7
Klamath County,Oregon,0.7
Lane County,Oregon,1
Linn County,Oregon,0.5
Morrow County,Oregon,0.5
Jackson County,Oklahoma,7.5
Tillamook County,Oregon,0.3
Wallowa County,Oregon,0.4
Jefferson County,Texas,33.8
Kendall County,Texas,0.5
Kenedy County,Texas,1.2
Texas County,Oklahoma,1.6
Liberty County,Texas,10.8
Lipscomb County,Texas,0.8
Webb County,Texas,0.5
Wilbarger County,Texas,8
Winkler County,Texas,2.2
Yoakum County,Texas,0.9
Beaver County,Utah,0.2
Box Elder County,Utah,0.3
Emery County,Utah,0.2
Kane County,Utah,0.2
Yamhill County,Oregon,0.9
Allegheny County,Pennsylvania,13.2
Grayson County,Texas,5.9
Hardeman County,Texas,5.9
Harris County,Texas,18.9
Hood County,Texas,0.5
Houston County,Texas,26
Hudspeth County,Texas,1.4
Multnomah County,Oregon,5.6
Matagorda County,Texas,11.4
Montague County,Texas,0.3
Newton County,Texas,20.1
Parmer County,Texas,1.2
Pecos County,Texas,3.7
Reagan County,Texas,2.1
Red River County,Texas,17.4
Hancock County,Indiana,2.1
Lamar County,Texas,13.5
Jefferson County,Indiana,1.7
Knox County,Indiana,2.6
Lake County,Indiana,25.9
Miami County,Indiana,4.5
Morgan County,Indiana,0.3
Orange County,Indiana,0.9
Perry County,Indiana,2.4
Pike County,Kentucky,0.5
Russell County,Kentucky,0.5
Simpson County,Kentucky,9.4
Trimble County,Kentucky,0.3
Iron County,Utah,0.5
Martin County,Texas,1.6
Acadia Parish,Louisiana,18.1
Avoyelles Parish,Louisiana,29.5
Bossier Parish,Louisiana,20.9
Caddo Parish,Louisiana,47.2
Cook County,Minnesota,0.3
Goodhue County,Minnesota,1
Starr County,Texas,0.1
Harrison County,Indiana,0.5
Jackson County,Minnesota,0.5
Lake County,Minnesota,0.1
Marshall County,Minnesota,0.3
Cheboygan County,Michigan,0.5
Rush County,Indiana,0.8
St. Joseph County,Indiana,12.7
Spencer County,Indiana,0.5
Tippecanoe County,Indiana,4
Union County,Kentucky,12
Wabash County,Indiana,0.5
Washington County,Indiana,0.2
Wayne County,Indiana,5
Allamakee County,Iowa,0.8
Buchanan County,Iowa,0.3
Carroll County,Iowa,0.4
Concordia Parish,Louisiana,40.9
East Feliciana Parish,Louisiana,44.9
Houston County,Minnesota,0.5
Lafourche Parish,Louisiana,13.2
Nobles County,Minnesota,3.5
Pine County,Minnesota,2
Polk County,Minnesota,0.9
Rock County,Minnesota,0.6
Vanderburgh County,Indiana,9.1
Wabasha County,Minnesota,0.4
Washington County,Minnesota,3.6
